CombID	SenID	merge_tag	W1_tag	W2_tag	W1	W2	pred
6875	8558	phrasal	JJ	JJ	silky	black	independent
6876	8558	phrasal	JJ	JJ	silky	brown	disjoint
6877	8558	phrasal	JJ	JJ	silky	dry	disjoint
6878	8558	phrasal	JJ	pp	silky	in the dry grass	independent
6879	8558	phrasal	pp	JJ	in the grass	black	independent
6880	8558	phrasal	pp	JJ	in the grass	brown	independent
6881	8558	phrasal	pp	JJ	in the grass	dry	disjoint
6882	8558	phrasal	pp	pp	in the grass	in the dry grass	synonym
6883	8576	NP	NN	NN	countertop	counter	synonym
6884	8576	NP	NN	NN	countertop	dog	disjoint
6885	8576	NP	NN	NN	countertop	kitchen	independent
6886	8576	NP	NN	n	countertop	kitchen counter	synonym
6887	8576	NP	NN	n	countertop	large dog	disjoint
6888	8576	NP	NN	n	countertop	small dog	disjoint
6889	8576	NP	NN	NN	dog	counter	disjoint
6890	8576	NP	NN	NN	dog	kitchen	disjoint
6891	8576	NP	NN	n	dog	kitchen counter	disjoint
6892	8576	NP	NN	n	dog	large dog	forwardentailment
6893	8576	NP	NN	n	dog	small dog	forwardentailment
6894	8576	NP	NN	NN	kitchen	counter	independent
6895	8576	NP	NN	NN	kitchen	dog	disjoint
6896	8576	NP	NN	n	kitchen	kitchen counter	independent
6897	8576	NP	NN	n	kitchen	large dog	independent
6898	8576	NP	NN	n	kitchen	small dog	independent
6899	8576	NP	n	NN	black dog	counter	disjoint
6900	8576	NP	n	NN	black dog	dog	forwardentailment
6901	8576	NP	n	NN	black dog	kitchen	disjoint
6902	8576	NP	n	n	black dog	kitchen counter	independent
6903	8576	NP	n	n	black dog	large dog	forwardentailment
6904	8576	NP	n	n	black dog	small dog	forwardentailment
6905	8576	NP	n	NN	kitchen countertop	counter	synonym
6906	8576	NP	n	NN	kitchen countertop	dog	disjoint
6907	8576	NP	n	NN	kitchen countertop	kitchen	independent
6908	8576	NP	n	n	kitchen countertop	kitchen counter	synonym
6909	8576	NP	n	n	kitchen countertop	large dog	independent
6910	8576	NP	n	n	kitchen countertop	small dog	independent
6911	8576	NP	n	NN	white and black dog	counter	disjoint
6912	8576	NP	n	NN	white and black dog	dog	forwardentailment
6913	8576	NP	n	NN	white and black dog	kitchen	disjoint
6914	8576	NP	n	n	white and black dog	kitchen counter	disjoint
6915	8576	NP	n	n	white and black dog	large dog	forwardentailment
6916	8576	NP	n	n	white and black dog	small dog	forwardentailment
6917	8576	VP	VBG	VBG	looking	investigating	reverseentailment
6918	8576	VP	VBG	VBG	looking	standing	disjoint
6919	8576	phrasal	JJ	JJ	black	large	disjoint
6920	8576	phrasal	JJ	JJ	black	next	disjoint
6921	8576	phrasal	JJ	JJ	black	small	disjoint
6922	8576	phrasal	JJ	JJ	small	large	disjoint
6923	8576	phrasal	JJ	JJ	small	next	disjoint
6924	8576	phrasal	JJ	JJ	white	large	disjoint
6925	8576	phrasal	JJ	JJ	white	next	disjoint
6926	8576	phrasal	JJ	JJ	white	small	disjoint
6927	8576	phrasal	pp	JJ	at a kitchen countertop	large	independent
6928	8576	phrasal	pp	JJ	at a kitchen countertop	next	disjoint
6929	8576	phrasal	pp	JJ	at a kitchen countertop	small	independent
6930	8632	NP	NN	NN	background	bay	disjoint
6931	8632	NP	NN	NN	background	city	disjoint
6932	8632	NP	NN	NN	background	man	disjoint
6933	8632	NP	NN	NN	background	rock	reverseentailment
6934	8632	NP	NN	n	background	rock climbing	disjoint
6935	8632	NP	NN	NN	bay	background	disjoint
6936	8632	NP	NN	NN	bay	city	disjoint
6937	8632	NP	NN	NN	bay	man	disjoint
6938	8632	NP	NN	NN	bay	rock	disjoint
6939	8632	NP	NN	n	bay	rock climbing	disjoint
6940	8632	NP	NN	NN	city	background	disjoint
6941	8632	NP	NN	NN	city	bay	disjoint
6942	8632	NP	NN	NN	city	man	disjoint
6943	8632	NP	NN	NN	city	rock	disjoint
6944	8632	NP	NN	n	city	rock climbing	disjoint
6945	8632	NP	NN	NN	man	background	disjoint
6946	8632	NP	NN	NN	man	bay	disjoint
6947	8632	NP	NN	NN	man	city	disjoint
6948	8632	NP	NN	NN	man	rock	disjoint
6949	8632	NP	NN	n	man	rock climbing	disjoint
6950	8632	NP	NN	NN	rock	background	forwardentailment
6951	8632	NP	NN	NN	rock	bay	disjoint
6952	8632	NP	NN	NN	rock	city	disjoint
6953	8632	NP	NN	NN	rock	man	disjoint
6954	8632	NP	NN	n	rock	rock climbing	reverseentailment
6955	8632	NP	n	NN	rock climbing	background	independent
6956	8632	NP	n	NN	rock climbing	bay	disjoint
6957	8632	NP	n	NN	rock climbing	city	disjoint
6958	8632	NP	n	NN	rock climbing	man	disjoint
6959	8632	NP	n	NN	rock climbing	rock	forwardentailment
6960	8633	NP	NN	NN	man	rock	disjoint
6961	8633	NP	NN	NN	man	route	disjoint
6962	8633	NP	NN	NN	rock	man	disjoint
6963	8633	NP	NN	NN	rock	route	disjoint
6964	8633	NP	NN	NN	route	man	disjoint
6965	8633	NP	NN	NN	route	rock	disjoint
6966	8633	VP	VBG	VBG	calculating	climbing	disjoint
6967	8633	VP	VBG	VBG	calculating	stopping	forwardentailment
6968	8633	VP	VBG	VBG	climbing	calculating	disjoint
6969	8633	VP	VBG	VBG	climbing	stopping	disjoint
6970	8633	VP	VBG	VBG	pausing	calculating	forwardentailment
6971	8633	VP	VBG	VBG	pausing	climbing	disjoint
6972	8633	VP	VBG	VBG	pausing	stopping	forwardentailment
6973	8658	NP	NN	NN	group	carnival	reverseentailment
6974	8658	NP	NN	NNS	group	people	independent
6975	8658	NP	NN	NN	stand	carnival	disjoint
6976	8658	NP	NN	NNS	stand	people	disjoint
6977	8658	NP	NNS	NN	people	carnival	independent
6978	8658	NP	n	NN	group of people	carnival	reverseentailment
6979	8658	NP	n	NNS	group of people	people	synonym
6980	8658	VP	VBG	VBG	gathering	standing	forwardentailment
6981	8658	phrasal	(s:dcl\np)\(s:dcl\np)	pp	at a stand	at a carnival	disjoint
6982	8658	phrasal	(s:dcl\np)\(s:dcl\np)	pp	at the fair	at a carnival	reverseentailment
6983	8658	phrasal	JJ	pp	fair	at a carnival	reverseentailment
6984	8660	NP	NN	NN	group	road	disjoint
6985	8660	NP	NN	NNS	group	rollerbladers	reverseentailment
6986	8660	NP	NN	n	group	group of rollerbladers	reverseentailment
6987	8660	NP	NN	NN	street	group	disjoint
6988	8660	NP	NN	NN	street	road	disjoint
6989	8660	NP	NN	NNS	street	rollerbladers	disjoint
6990	8660	NP	NN	n	street	group of rollerbladers	disjoint
6991	8660	NP	NNS	NN	rollerbladers	group	forwardentailment
6992	8660	NP	NNS	NN	rollerbladers	road	independent
6993	8660	NP	NNS	n	rollerbladers	group of rollerbladers	forwardentailment
6994	8660	NP	n	NN	group of rollerbladers	group	forwardentailment
6995	8660	NP	n	NN	group of rollerbladers	road	independent
6996	8660	NP	n	NNS	group of rollerbladers	rollerbladers	reverseentailment
6997	8660	phrasal	pp	(s:ng\np)\(s:ng\np)	on the street	on the road	disjoint
6998	8678	NP	NN	NN	ramp	jump	synonym
6999	8678	NP	NN	NN	ramp	skateboarder	disjoint
7000	8678	NP	NN	n	ramp	jump off a ramp	synonym
7001	8678	NP	NN	NN	skateboarder	jump	disjoint
7002	8678	NP	NN	NN	skateboarder	ramp	disjoint
7003	8678	NP	NN	n	skateboarder	jump off a ramp	disjoint
7004	8678	VP	VBG	VBG	jumping	making	disjoint
7005	8700	NP	NN	NN	bird	beak	independent
7006	8700	NP	NN	NN	bird	grass	disjoint
7007	8700	NP	NN	n	bird	green grass	disjoint
7008	8700	NP	NN	n	bird	yellow beak	independent
7009	8700	NP	NN	NN	grass	beak	disjoint
7010	8700	NP	NN	NN	grass	bird	disjoint
7011	8700	NP	NN	n	grass	green grass	synonym
7012	8700	NP	NN	n	grass	yellow beak	disjoint
7013	8700	NP	n	NN	black and orange bird	beak	independent
7014	8700	NP	n	NN	black and orange bird	bird	independent
7015	8700	NP	n	NN	black and orange bird	grass	disjoint
7016	8700	NP	n	n	black and orange bird	green grass	disjoint
7017	8700	NP	n	n	black and orange bird	yellow beak	independent
7018	8700	phrasal	JJ	JJ	black	green	disjoint
7019	8700	phrasal	JJ	JJ	black	yellow	disjoint
7020	8700	phrasal	JJ	pp	black	in the green grass	disjoint
7021	8700	phrasal	JJ	JJ	orange	black	disjoint
7022	8700	phrasal	JJ	JJ	orange	green	forwardentailment
7023	8700	phrasal	JJ	JJ	orange	yellow	independent
7024	8700	phrasal	JJ	pp	orange	in the green grass	forwardentailment
7025	8700	phrasal	pp	JJ	in the grass	black	independent
7026	8700	phrasal	pp	JJ	in the grass	green	independent
7027	8700	phrasal	pp	JJ	in the grass	yellow	independent
7028	8700	phrasal	pp	pp	in the grass	in the green grass	synonym
7029	8714	NP	NNS	n	dogs	Two white dogs	reverseentailment
7030	8714	NP	n	NNS	Two white dogs	dogs	forwardentailment
7031	8727	NP	NN	NN	group	equipment	disjoint
7032	8727	NP	NN	NN	group	sound	forwardentailment
7033	8727	NP	NN	NNS	group	people	independent
7034	8727	NP	NN	n	group	sound equipment	disjoint
7035	8727	NP	NN	NN	sound	equipment	forwardentailment
7036	8727	NP	NN	NNS	sound	people	disjoint
7037	8727	NP	NN	n	sound	sound equipment	synonym
7038	8727	NP	NN	NN	table	equipment	forwardentailment
7039	8727	NP	NN	NN	table	sound	independent
7040	8727	NP	NN	NNS	table	people	independent
7041	8727	NP	NN	n	table	sound equipment	independent
7042	8727	NP	NNS	NN	people	equipment	disjoint
7043	8727	NP	NNS	NN	people	sound	disjoint
7044	8727	NP	NNS	n	people	sound equipment	independent
7045	8727	NP	n	NN	group of people	equipment	disjoint
7046	8727	NP	n	NN	group of people	sound	independent
7047	8727	NP	n	NNS	group of people	people	synonym
7048	8727	NP	n	n	group of people	sound equipment	independent
7049	8727	NP	n	NN	sound mixing table	equipment	forwardentailment
7050	8727	NP	n	NN	sound mixing table	sound	independent
7051	8727	NP	n	NNS	sound mixing table	people	independent
7052	8727	NP	n	n	sound mixing table	sound equipment	forwardentailment
7053	8727	VP	VBG	VBG	mixing	looking	disjoint
7054	8727	VP	VBG	VBG	standing	looking	disjoint
7055	8786	NP	NN	NN	girl	rope	disjoint
7056	8786	NP	NN	NN	girl	street	disjoint
7057	8786	NP	NN	NN	rope	girl	disjoint
7058	8786	NP	NN	NN	rope	street	disjoint
7059	8786	NP	NN	NN	sidewalk	girl	disjoint
7060	8786	NP	NN	NN	sidewalk	rope	disjoint
7061	8786	NP	NN	NN	sidewalk	street	independent
7062	8786	NP	n	NN	rope on a sidewalk	girl	disjoint
7063	8786	NP	n	NN	rope on a sidewalk	rope	disjoint
7064	8786	NP	n	NN	rope on a sidewalk	street	disjoint
7065	8792	NP	NN	NN	garage	girl	disjoint
7066	8792	NP	NN	NN	garage	rope	disjoint
7067	8792	NP	NN	NN	garage	street	disjoint
7068	8792	NP	NN	NN	girl	rope	disjoint
7069	8792	NP	NN	NN	girl	street	disjoint
7070	8792	NP	NN	NN	parking	girl	disjoint
7071	8792	NP	NN	NN	parking	rope	disjoint
7072	8792	NP	NN	NN	parking	street	independent
7073	8792	NP	NN	NN	rope	girl	disjoint
7074	8792	NP	NN	NN	rope	street	disjoint
7075	8792	NP	NN	NN	sidewalk	girl	disjoint
7076	8792	NP	NN	NN	sidewalk	rope	disjoint
7077	8792	NP	NN	NN	sidewalk	street	independent
7078	8792	NP	n	NN	parking garage	girl	disjoint
7079	8792	NP	n	NN	parking garage	rope	disjoint
7080	8792	NP	n	NN	parking garage	street	disjoint
7081	8792	VP	VBG	VBG	jumping	skipping	disjoint
7082	8806	NP	NN	NN	body	animal	independent
7083	8806	NP	NN	NN	body	water	independent
7084	8806	NP	NN	n	body	body of water	independent
7085	8806	NP	NN	NN	dog	animal	forwardentailment
7086	8806	NP	NN	NN	dog	body	independent
7087	8806	NP	NN	NN	dog	water	independent
7088	8806	NP	NN	n	dog	body of water	independent
7089	8806	NP	NN	NN	water	animal	disjoint
7090	8806	NP	NN	NN	water	body	independent
7091	8806	NP	NN	n	water	body of water	synonym
7092	8806	NP	n	NN	body of water	animal	forwardentailment
7093	8806	NP	n	NN	body of water	body	independent
7094	8806	NP	n	NN	body of water	water	independent
7095	8832	NP	NN	NN	balcony	ledge	independent
7096	8832	NP	NN	NN	balcony	man	disjoint
7097	8832	NP	NN	n	balcony	ledge of a balcony	synonym
7098	8832	NP	NN	NN	ledge	balcony	independent
7099	8832	NP	NN	NN	ledge	man	disjoint
7100	8832	NP	NN	n	ledge	ledge of a balcony	synonym
7101	8832	NP	NN	NN	woman	balcony	disjoint
7102	8832	NP	NN	NN	woman	ledge	disjoint
7103	8832	NP	NN	NN	woman	man	disjoint
7104	8832	NP	NN	n	woman	ledge of a balcony	disjoint
7105	8832	NP	n	NN	ledge of a balcony	balcony	synonym
7106	8832	NP	n	NN	ledge of a balcony	ledge	synonym
7107	8832	NP	n	NN	ledge of a balcony	man	disjoint
7108	8841	NP	NN	NN	dog	lawn	disjoint
7109	8841	NP	NN	n	dog	big white dog	reverseentailment
7110	8841	NP	NN	NN	lawn	dog	disjoint
7111	8841	NP	NN	n	lawn	big white dog	independent
7112	8841	NP	n	NN	small white dog	dog	forwardentailment
7113	8841	NP	n	NN	small white dog	lawn	independent
7114	8841	NP	n	n	small white dog	big white dog	disjoint
7115	8841	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	across a lawn	big	independent
7116	8841	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	across a lawn	white	independent
7117	8841	phrasal	JJ	(s:dcl\np)\(s:dcl\np)	small	across a lawn	independent
7118	8841	phrasal	JJ	JJ	small	big	disjoint
7119	8841	phrasal	JJ	JJ	small	white	disjoint
7120	8841	phrasal	JJ	(s:dcl\np)\(s:dcl\np)	white	across a lawn	independent
7121	8841	phrasal	JJ	JJ	white	big	disjoint
7122	8855	NP	NN	NN	dog	leash	independent
7123	8855	NP	NN	NN	dog	water	independent
7124	8855	NP	NN	n	dog	dog on a leash	reverseentailment
7125	8855	NP	NN	NN	leash	dog	independent
7126	8855	NP	NN	NN	leash	water	disjoint
7127	8855	NP	NN	n	leash	dog on a leash	synonym
7128	8855	NP	NN	NN	water	dog	independent
7129	8855	NP	NN	NN	water	leash	disjoint
7130	8855	NP	NN	n	water	dog on a leash	disjoint
7131	8855	phrasal	(s:dcl\np)\(s:dcl\np)	(s:dcl\np)\(s:dcl\np)	near the water	in the water	disjoint
7132	8855	phrasal	(s:dcl\np)\(s:dcl\np)	JJ	near the water	black	disjoint
7133	8855	phrasal	pp	(s:dcl\np)\(s:dcl\np)	on a leash	in the water	disjoint
7134	8855	phrasal	pp	JJ	on a leash	black	disjoint
7135	8938	NP	NN	NN	boy	cliff	disjoint
7136	8938	NP	NN	NN	boy	edge	disjoint
7137	8938	NP	NN	NN	boy	water	disjoint
7138	8938	NP	NN	NNS	boy	males	independent
7139	8938	NP	NN	n	boy	Two males	forwardentailment
7140	8938	NP	NN	n	boy	cliff edge	disjoint
7141	8938	NP	NN	NN	cliff	edge	independent
7142	8938	NP	NN	NN	cliff	water	independent
7143	8938	NP	NN	NNS	cliff	males	disjoint
7144	8938	NP	NN	n	cliff	Two males	disjoint
7145	8938	NP	NN	n	cliff	cliff edge	synonym
7146	8938	NP	NN	NN	orange	cliff	disjoint
7147	8938	NP	NN	NN	orange	edge	disjoint
7148	8938	NP	NN	NN	orange	water	disjoint
7149	8938	NP	NN	NNS	orange	males	disjoint
7150	8938	NP	NN	n	orange	Two males	disjoint
7151	8938	NP	NN	n	orange	cliff edge	disjoint
7152	8938	NP	NN	NN	rock	cliff	independent
7153	8938	NP	NN	NN	rock	edge	independent
7154	8938	NP	NN	NN	rock	water	disjoint
7155	8938	NP	NN	NNS	rock	males	disjoint
7156	8938	NP	NN	n	rock	Two males	disjoint
7157	8938	NP	NN	n	rock	cliff edge	independent
7158	8938	NP	NN	NN	water	cliff	independent
7159	8938	NP	NN	NN	water	edge	disjoint
7160	8938	NP	NN	NNS	water	males	disjoint
7161	8938	NP	NN	n	water	Two males	disjoint
7162	8938	NP	NN	n	water	cliff edge	independent
7163	8938	NP	NNS	NN	shorts	cliff	disjoint
7164	8938	NP	NNS	NN	shorts	edge	independent
7165	8938	NP	NNS	NN	shorts	water	independent
7166	8938	NP	NNS	NNS	shorts	males	independent
7167	8938	NP	NNS	n	shorts	Two males	independent
7168	8938	NP	NNS	n	shorts	cliff edge	disjoint
7169	8938	NP	n	NN	black shorts	cliff	disjoint
7170	8938	NP	n	NN	black shorts	edge	independent
7171	8938	NP	n	NN	black shorts	water	independent
7172	8938	NP	n	NNS	black shorts	males	independent
7173	8938	NP	n	n	black shorts	Two males	independent
7174	8938	NP	n	n	black shorts	cliff edge	disjoint
7175	8938	NP	n	NN	boy in black shorts	cliff	disjoint
7176	8938	NP	n	NN	boy in black shorts	edge	independent
7177	8938	NP	n	NN	boy in black shorts	water	disjoint
7178	8938	NP	n	NNS	boy in black shorts	males	independent
7179	8938	NP	n	n	boy in black shorts	Two males	independent
7180	8938	NP	n	n	boy in black shorts	cliff edge	disjoint
7181	8938	NP	n	NN	boy in orange shorts	cliff	disjoint
7182	8938	NP	n	NN	boy in orange shorts	edge	independent
7183	8938	NP	n	NN	boy in orange shorts	water	disjoint
7184	8938	NP	n	NNS	boy in orange shorts	males	independent
7185	8938	NP	n	n	boy in orange shorts	Two males	independent
7186	8938	NP	n	n	boy in orange shorts	cliff edge	disjoint
7187	8938	NP	n	NN	orange shorts	cliff	disjoint
7188	8938	NP	n	NN	orange shorts	edge	independent
7189	8938	NP	n	NN	orange shorts	water	disjoint
7190	8938	NP	n	NNS	orange shorts	males	independent
7191	8938	NP	n	n	orange shorts	Two males	independent
7192	8938	NP	n	n	orange shorts	cliff edge	disjoint
7193	8938	NP	n	NN	rock cliff	cliff	synonym
7194	8938	NP	n	NN	rock cliff	edge	independent
7195	8938	NP	n	NN	rock cliff	water	disjoint
7196	8938	NP	n	NNS	rock cliff	males	disjoint
7197	8938	NP	n	n	rock cliff	Two males	disjoint
7198	8938	NP	n	n	rock cliff	cliff edge	synonym
7199	8938	VP	VBG	VBG	jumping	standing	disjoint
7200	8938	VP	VBG	VBG	standing	jumping	disjoint
7201	8938	phrasal	(s:ng\np)\(s:ng\np)	pp	of it	into the water	disjoint
7202	8938	phrasal	(s:ng\np)\(s:ng\np)	pp	of it	on a cliff edge	independent
7203	8938	phrasal	(s:ng\np)\(s:ng\np)	pp	over the water	into the water	disjoint
7204	8938	phrasal	(s:ng\np)\(s:ng\np)	pp	over the water	on a cliff edge	independent
7205	8938	phrasal	JJ	pp	black	into the water	disjoint
7206	8938	phrasal	JJ	pp	black	on a cliff edge	disjoint
7207	8938	phrasal	JJ	pp	other	into the water	disjoint
7208	8938	phrasal	JJ	pp	other	on a cliff edge	disjoint
7209	8938	phrasal	pp	pp	into the water	on a cliff edge	disjoint
7210	8938	phrasal	pp	pp	on a rock cliff	into the water	disjoint
7211	8938	phrasal	pp	pp	on a rock cliff	on a cliff edge	synonym
7212	8963	NP	NN	NNS	group	adults	reverseentailment
7213	8963	NP	NN	NNS	group	indoors	disjoint
7214	8963	NP	NN	n	group	five young adults	reverseentailment
7215	8963	NP	NN	NN	sofa	group	independent
7216	8963	NP	NN	NNS	sofa	adults	independent
7217	8963	NP	NN	NNS	sofa	indoors	independent
7218	8963	NP	NN	n	sofa	five young adults	independent
7219	8963	NP	NNS	NN	people	group	independent
7220	8963	NP	NNS	NNS	people	adults	reverseentailment
7221	8963	NP	NNS	NNS	people	indoors	independent
7222	8963	NP	NNS	n	people	five young adults	reverseentailment
7223	8963	NP	n	NN	group of people	group	synonym
7224	8963	NP	n	NNS	group of people	adults	reverseentailment
7225	8963	NP	n	NNS	group of people	indoors	disjoint
7226	8963	NP	n	n	group of people	five young adults	reverseentailment
7227	8963	NP	n	NN	small group of people	group	disjoint
7228	8963	NP	n	NNS	small group of people	adults	reverseentailment
7229	8963	NP	n	NNS	small group of people	indoors	disjoint
7230	8963	NP	n	n	small group of people	five young adults	reverseentailment
7231	8963	VP	VBG	VBG	sitting	lounging	reverseentailment
7232	8963	VP	VBG	VBG	standing	lounging	disjoint
7233	8963	phrasal	JJ	JJ	small	young	synonym
7234	8963	phrasal	pp	JJ	on the sofa	young	independent
7235	8986	NP	NN	NN	beach	girl	independent
7236	8986	NP	NN	NN	beach	suite	disjoint
7237	8986	NP	NN	NN	beach	swimming	independent
7238	8986	NP	NN	n	beach	girl in swimming suite	independent
7239	8986	NP	NN	n	beach	swimming suite	disjoint
7240	8986	NP	NN	NN	bikini	beach	independent
7241	8986	NP	NN	NN	bikini	girl	independent
7242	8986	NP	NN	NN	bikini	suite	independent
7243	8986	NP	NN	NN	bikini	swimming	disjoint
7244	8986	NP	NN	n	bikini	girl in swimming suite	independent
7245	8986	NP	NN	n	bikini	swimming suite	disjoint
7246	8986	NP	NN	NN	girl	beach	disjoint
7247	8986	NP	NN	NN	girl	suite	independent
7248	8986	NP	NN	NN	girl	swimming	independent
7249	8986	NP	NN	n	girl	girl in swimming suite	synonym
7250	8986	NP	NN	n	girl	swimming suite	disjoint
7251	8986	NP	n	NN	girl in a bikini	beach	independent
7252	8986	NP	n	NN	girl in a bikini	girl	synonym
7253	8986	NP	n	NN	girl in a bikini	suite	independent
7254	8986	NP	n	NN	girl in a bikini	swimming	independent
7255	8986	NP	n	n	girl in a bikini	girl in swimming suite	independent
7256	8986	NP	n	n	girl in a bikini	swimming suite	independent
7257	8986	phrasal	JJ	pp	young	on the beach	disjoint
7258	8986	phrasal	pp	JJ	on the beach	young	disjoint
7259	9014	NP	NN	NN	child	hair	independent
7260	9014	NP	NN	NN	child	slide	disjoint
7261	9014	NP	NN	NNS	child	arms	independent
7262	9014	NP	NN	n	child	child with dark hair	independent
7263	9014	NP	NN	n	child	dark hair	independent
7264	9014	NP	NN	NN	slide	child	disjoint
7265	9014	NP	NN	NN	slide	hair	disjoint
7266	9014	NP	NN	NNS	slide	arms	disjoint
7267	9014	NP	NN	n	slide	child with dark hair	disjoint
7268	9014	NP	NN	n	slide	dark hair	independent
7269	9014	NP	NNS	NN	arms	child	independent
7270	9014	NP	NNS	NN	arms	hair	independent
7271	9014	NP	NNS	NN	arms	slide	disjoint
7272	9014	NP	NNS	n	arms	child with dark hair	independent
7273	9014	NP	NNS	n	arms	dark hair	disjoint
7274	9014	NP	n	NN	blond child	child	synonym
7275	9014	NP	n	NN	blond child	hair	independent
7276	9014	NP	n	NN	blond child	slide	disjoint
7277	9014	NP	n	NNS	blond child	arms	independent
7278	9014	NP	n	n	blond child	child with dark hair	disjoint
7279	9014	NP	n	n	blond child	dark hair	disjoint
7280	9014	VP	VBG	VBG	going	throwing	reverseentailment
7281	9014	VP	VBG	VBG	throwing	going	forwardentailment
7282	9014	phrasal	JJ	JJ	blond	dark	disjoint
7283	9029	NP	NN	NN	forest	dog	disjoint
7284	9029	NP	NN	NN	forest	shore	disjoint
7285	9029	NP	NN	n	forest	black dog	disjoint
7286	9029	NP	NN	n	forest	brown dog	disjoint
7287	9029	NP	NN	n	forest	rocky shore	disjoint
7288	9029	NP	NNS	NN	dogs	dog	reverseentailment
7289	9029	NP	NNS	NN	dogs	shore	disjoint
7290	9029	NP	NNS	n	dogs	black dog	reverseentailment
7291	9029	NP	NNS	n	dogs	brown dog	reverseentailment
7292	9029	NP	NNS	n	dogs	rocky shore	disjoint
7293	9029	NP	n	NN	Two dogs	dog	reverseentailment
7294	9029	NP	n	NN	Two dogs	shore	disjoint
7295	9029	NP	n	n	Two dogs	black dog	reverseentailment
7296	9029	NP	n	n	Two dogs	brown dog	reverseentailment
7297	9029	NP	n	n	Two dogs	rocky shore	disjoint
7298	9029	VP	VBG	VBG	playing	running	reverseentailment
7299	9029	phrasal	(s:ng\np)\(s:ng\np)	(s:dcl\np)\(s:dcl\np)	in a forest	after a black dog	independent
7300	9029	phrasal	(s:ng\np)\(s:ng\np)	(s:dcl\np)\(s:dcl\np)	in a forest	on a rocky shore	disjoint
7301	9029	phrasal	(s:ng\np)\(s:ng\np)	JJ	in a forest	black	disjoint
7302	9029	phrasal	(s:ng\np)\(s:ng\np)	JJ	in a forest	brown	independent
7303	9029	phrasal	(s:ng\np)\(s:ng\np)	JJ	in a forest	rocky	disjoint
7304	9036	NP	NN	NNS	beach	dogs	disjoint
7305	9036	NP	NN	n	beach	Two dogs	disjoint
7306	9036	NP	NN	n	beach	rocky beach	synonym
7307	9036	NP	NN	NN	dog	beach	disjoint
7308	9036	NP	NN	NNS	dog	dogs	forwardentailment
7309	9036	NP	NN	n	dog	Two dogs	forwardentailment
7310	9036	NP	NN	n	dog	rocky beach	disjoint
7311	9036	NP	n	NN	dog on pebbly beach	beach	disjoint
7312	9036	NP	n	NNS	dog on pebbly beach	dogs	disjoint
7313	9036	NP	n	n	dog on pebbly beach	Two dogs	disjoint
7314	9036	NP	n	n	dog on pebbly beach	rocky beach	disjoint
7315	9036	NP	n	NN	pebbly beach	beach	synonym
7316	9036	NP	n	NNS	pebbly beach	dogs	disjoint
7317	9036	NP	n	n	pebbly beach	Two dogs	disjoint
7318	9036	NP	n	n	pebbly beach	rocky beach	synonym
7319	9036	NP	n	NN	white dog	beach	disjoint
7320	9036	NP	n	NNS	white dog	dogs	forwardentailment
7321	9036	NP	n	n	white dog	Two dogs	forwardentailment
7322	9036	NP	n	n	white dog	rocky beach	disjoint
7323	9036	VP	VBG	VBG	approaching	playing	disjoint
7324	9036	phrasal	JJ	(s:ng\np)\(s:ng\np)	golden	on a rocky beach	independent
7325	9036	phrasal	JJ	JJ	golden	rocky	disjoint
7326	9036	phrasal	JJ	(s:ng\np)\(s:ng\np)	white	on a rocky beach	independent
7327	9036	phrasal	JJ	JJ	white	rocky	disjoint
7328	9056	NP	NNS	NNS	girls	kids	forwardentailment
7329	9056	NP	NNS	NNS	girls	tongues	independent
7330	9056	NP	NNS	n	girls	Two kids	forwardentailment
7331	9056	NP	NNS	n	girls	colored tongues	independent
7332	9056	NP	NNS	NNS	hats	kids	independent
7333	9056	NP	NNS	NNS	hats	tongues	independent
7334	9056	NP	NNS	n	hats	Two kids	independent
7335	9056	NP	NNS	n	hats	colored tongues	independent
7336	9056	NP	NNS	NNS	tongues	kids	disjoint
7337	9056	NP	NNS	n	tongues	Two kids	independent
7338	9056	NP	NNS	n	tongues	colored tongues	synonym
7339	9056	NP	n	NNS	Two young girls	kids	forwardentailment
7340	9056	NP	n	NNS	Two young girls	tongues	independent
7341	9056	NP	n	n	Two young girls	Two kids	synonym
7342	9056	NP	n	n	Two young girls	colored tongues	independent
7343	9056	VP	VBG	VBN	sticking	colored	disjoint
7344	9056	VP	VBG	VBG	wearing	sticking	disjoint
7345	9056	VP	VBG	VBN	wearing	colored	reverseentailment
7346	9056	VP	VBN	VBG	colored	sticking	disjoint
7347	9056	phrasal	JJ	JJ	young	blue	disjoint
7348	9056	phrasal	JJ	JJ	young	green	independent
7349	9069	NP	NN	NN	beach	water	disjoint
7350	9069	NP	NN	NNS	beach	boys	disjoint
7351	9069	NP	NN	n	beach	Two boys	disjoint
7352	9069	NP	NN	NN	ocean	beach	disjoint
7353	9069	NP	NN	NN	ocean	water	forwardentailment
7354	9069	NP	NN	NNS	ocean	boys	disjoint
7355	9069	NP	NN	n	ocean	Two boys	disjoint
7356	9069	NP	NNS	NN	boys	beach	disjoint
7357	9069	NP	NNS	NN	boys	water	disjoint
7358	9069	NP	NNS	n	boys	Two boys	synonym
7359	9069	NP	n	NN	Two boys	beach	disjoint
7360	9069	NP	n	NN	Two boys	water	disjoint
7361	9069	NP	n	NNS	Two boys	boys	synonym
