CombID	SenID	merge_tag	W1_tag	W2_tag	W1	W2	pred
59749	8574	NP	NN	n	counter	Two dogs	disjoint
59750	8574	NP	NN	n	counter	kitchen countertop	synonym
59751	8574	NP	NN	NN	dog	countertop	disjoint
59752	8574	NP	NN	NN	dog	kitchen	disjoint
59753	8574	NP	NN	NNS	dog	dogs	forwardentailment
59754	8574	NP	NN	n	dog	Two dogs	forwardentailment
59755	8574	NP	NN	n	dog	kitchen countertop	independent
59756	8574	NP	NN	NN	kitchen	countertop	independent
59757	8574	NP	NN	NNS	kitchen	dogs	disjoint
59758	8574	NP	NN	n	kitchen	Two dogs	disjoint
59759	8574	NP	NN	n	kitchen	kitchen countertop	independent
59760	8574	NP	n	NN	kitchen counter	countertop	synonym
59761	8574	NP	n	NN	kitchen counter	kitchen	independent
59762	8574	NP	n	NNS	kitchen counter	dogs	disjoint
59763	8574	NP	n	n	kitchen counter	Two dogs	disjoint
59764	8574	NP	n	n	kitchen counter	kitchen countertop	synonym
59765	8574	NP	n	NN	large dog	countertop	disjoint
59766	8574	NP	n	NN	large dog	kitchen	independent
59767	8574	NP	n	NNS	large dog	dogs	forwardentailment
59768	8574	NP	n	n	large dog	Two dogs	forwardentailment
59769	8574	NP	n	n	large dog	kitchen countertop	independent
59770	8574	NP	n	NN	small dog	countertop	disjoint
59771	8574	NP	n	NN	small dog	kitchen	independent
59772	8574	NP	n	NNS	small dog	dogs	forwardentailment
59773	8574	NP	n	n	small dog	Two dogs	forwardentailment
59774	8574	NP	n	n	small dog	kitchen countertop	independent
59775	8574	VP	VBG	VBG	investigating	looking	forwardentailment
59776	8574	VP	VBG	VBG	standing	looking	disjoint
59777	8574	phrasal	JJ	pp	large	at a kitchen countertop	independent
59778	8574	phrasal	JJ	pp	next	at a kitchen countertop	independent
59779	8574	phrasal	JJ	pp	small	at a kitchen countertop	independent
59780	8578	NP	NN	NN	dog	ground	independent
59781	8578	NP	NN	NN	ground	dog	independent
59782	8578	VP	VBG	VBG	rolling	sleeping	disjoint
59783	8581	NP	NN	NN	camera	dog	disjoint
59784	8581	NP	NN	NN	camera	ground	disjoint
59785	8581	NP	NN	NN	dirt	dog	disjoint
59786	8581	NP	NN	NN	dirt	ground	independent
59787	8581	NP	NN	NN	dirty	dog	independent
59788	8581	NP	NN	NN	dirty	ground	independent
59789	8581	NP	NN	NN	dog	ground	independent
59790	8581	NP	n	NN	tan dog	dog	forwardentailment
59791	8581	NP	n	NN	tan dog	ground	disjoint
59792	8581	VP	VBG	VBG	looking	rolling	disjoint
59793	8581	phrasal	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	in the dirt	on the ground	independent
59794	8581	phrasal	JJ	(s:ng\np)\(s:ng\np)	tan	on the ground	disjoint
59795	8581	phrasal	pp	(s:ng\np)\(s:ng\np)	at the camera	on the ground	disjoint
59796	8582	NP	NN	NN	camera	dog	disjoint
59797	8582	NP	NN	NN	camera	ground	disjoint
59798	8582	NP	NN	NN	dirty	dog	independent
59799	8582	NP	NN	NN	dirty	ground	independent
59800	8582	NP	NN	NN	dog	ground	independent
59801	8582	NP	NN	NN	water	dog	independent
59802	8582	NP	NN	NN	water	ground	independent
59803	8582	NP	n	NN	dirty tan dog	dog	forwardentailment
59804	8582	NP	n	NN	dirty tan dog	ground	independent
59805	8582	VP	VBG	VBG	looking	rolling	disjoint
59806	8582	phrasal	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	in the water	on the ground	disjoint
59807	8582	phrasal	JJ	(s:ng\np)\(s:ng\np)	tan	on the ground	disjoint
59808	8582	phrasal	pp	(s:ng\np)\(s:ng\np)	at the camera	on the ground	disjoint
59809	8584	NP	NN	NN	camera	dog	disjoint
59810	8584	NP	NN	NN	camera	ground	disjoint
59811	8584	NP	NN	NN	dirt	dog	disjoint
59812	8584	NP	NN	NN	dirt	ground	independent
59813	8584	NP	NN	NN	dirty	dog	independent
59814	8584	NP	NN	NN	dirty	ground	independent
59815	8584	NP	NN	NN	dog	ground	independent
59816	8584	NP	n	NN	dirty tan dog	dog	forwardentailment
59817	8584	NP	n	NN	dirty tan dog	ground	independent
59818	8584	VP	VBG	VBG	looking	sleeping	disjoint
59819	8584	VP	VBG	VBG	rolling	sleeping	disjoint
59820	8584	phrasal	(s:ng\np)\(s:ng\np)	pp	in the dirt	on the ground	independent
59821	8584	phrasal	JJ	pp	tan	on the ground	disjoint
59822	8584	phrasal	pp	pp	at the camera	on the ground	disjoint
59823	8586	NP	NN	NN	hat	man	independent
59824	8586	NP	NN	n	hat	Arabic man	independent
59825	8586	NP	NN	n	hat	white hat	disjoint
59826	8586	NP	NN	NN	man	hat	independent
59827	8586	NP	NN	n	man	Arabic man	reverseentailment
59828	8586	NP	NN	n	man	white hat	independent
59829	8586	NP	n	NN	Arabic man	hat	independent
59830	8586	NP	n	NN	Arabic man	man	forwardentailment
59831	8586	NP	n	n	Arabic man	white hat	independent
59832	8586	NP	n	NN	white hat	hat	disjoint
59833	8586	NP	n	NN	white hat	man	independent
59834	8586	NP	n	n	white hat	Arabic man	independent
59835	8586	VP	VBG	VBG	wearing	being	forwardentailment
59836	8586	VP	VBG	VBN	wearing	worn	synonym
59837	8586	phrasal	JJ	(s:pss\np)\(s:pss\np)	Arabic	by an Arabic man	independent
59838	8586	phrasal	JJ	JJ	Arabic	white	disjoint
59839	8586	phrasal	JJ	(s:pss\np)\(s:pss\np)	white	by an Arabic man	disjoint
59840	8586	phrasal	JJ	JJ	white	Arabic	disjoint
59841	8588	NP	NN	NN	hat	man	independent
59842	8588	NP	NN	NN	hat	shirt	disjoint
59843	8588	NP	NN	NN	hat	side	independent
59844	8588	NP	NN	NN	hat	woman	independent
59845	8588	NP	NN	n	hat	brown shirt	disjoint
59846	8588	NP	NN	n	hat	white hat	disjoint
59847	8588	NP	NN	n	hat	woman in red	independent
59848	8588	NP	NN	NN	left	hat	independent
59849	8588	NP	NN	NN	left	man	disjoint
59850	8588	NP	NN	NN	left	shirt	independent
59851	8588	NP	NN	NN	left	side	forwardentailment
59852	8588	NP	NN	NN	left	woman	independent
59853	8588	NP	NN	n	left	brown shirt	independent
59854	8588	NP	NN	n	left	white hat	independent
59855	8588	NP	NN	n	left	woman in red	independent
59856	8588	NP	NN	NN	man	hat	independent
59857	8588	NP	NN	NN	man	shirt	independent
59858	8588	NP	NN	NN	man	side	disjoint
59859	8588	NP	NN	NN	man	woman	disjoint
59860	8588	NP	NN	n	man	brown shirt	independent
59861	8588	NP	NN	n	man	white hat	independent
59862	8588	NP	NN	n	man	woman in red	disjoint
59863	8588	NP	NN	NN	shirt	hat	disjoint
59864	8588	NP	NN	NN	shirt	man	independent
59865	8588	NP	NN	NN	shirt	side	independent
59866	8588	NP	NN	NN	shirt	woman	independent
59867	8588	NP	NN	n	shirt	brown shirt	disjoint
59868	8588	NP	NN	n	shirt	white hat	disjoint
59869	8588	NP	NN	n	shirt	woman in red	independent
59870	8588	NP	NN	NN	woman	hat	independent
59871	8588	NP	NN	NN	woman	man	disjoint
59872	8588	NP	NN	NN	woman	shirt	independent
59873	8588	NP	NN	NN	woman	side	independent
59874	8588	NP	NN	n	woman	brown shirt	independent
59875	8588	NP	NN	n	woman	white hat	independent
59876	8588	NP	NN	n	woman	woman in red	independent
59877	8588	NP	n	NN	brown shirt	hat	disjoint
59878	8588	NP	n	NN	brown shirt	man	independent
59879	8588	NP	n	NN	brown shirt	shirt	disjoint
59880	8588	NP	n	NN	brown shirt	side	independent
59881	8588	NP	n	NN	brown shirt	woman	independent
59882	8588	NP	n	n	brown shirt	white hat	disjoint
59883	8588	NP	n	n	brown shirt	woman in red	independent
59884	8588	NP	n	NN	white hat	hat	disjoint
59885	8588	NP	n	NN	white hat	man	independent
59886	8588	NP	n	NN	white hat	shirt	disjoint
59887	8588	NP	n	NN	white hat	side	independent
59888	8588	NP	n	NN	white hat	woman	independent
59889	8588	NP	n	n	white hat	brown shirt	disjoint
59890	8588	NP	n	n	white hat	woman in red	independent
59891	8588	NP	n	NN	woman in red	hat	independent
59892	8588	NP	n	NN	woman in red	man	disjoint
59893	8588	NP	n	NN	woman in red	shirt	independent
59894	8588	NP	n	NN	woman in red	side	disjoint
59895	8588	NP	n	NN	woman in red	woman	independent
59896	8588	NP	n	n	woman in red	brown shirt	independent
59897	8588	NP	n	n	woman in red	white hat	independent
59898	8588	phrasal	JJ	JJ	brown	red	disjoint
59899	8588	phrasal	JJ	JJ	brown	white	disjoint
59900	8588	phrasal	JJ	JJ	red	brown	disjoint
59901	8588	phrasal	JJ	JJ	red	white	disjoint
59902	8588	phrasal	JJ	JJ	white	brown	disjoint
59903	8588	phrasal	JJ	JJ	white	red	disjoint
59904	8589	NP	NN	NN	hat	left	independent
59905	8589	NP	NN	NN	hat	man	independent
59906	8589	NP	NN	NN	hat	shirt	disjoint
59907	8589	NP	NN	NN	hat	woman	independent
59908	8589	NP	NN	n	hat	brown shirt	disjoint
59909	8589	NP	NN	n	hat	white hat	disjoint
59910	8589	NP	NN	n	hat	woman in red	independent
59911	8589	NP	NN	NN	man	hat	independent
59912	8589	NP	NN	NN	man	left	independent
59913	8589	NP	NN	NN	man	shirt	independent
59914	8589	NP	NN	NN	man	woman	disjoint
59915	8589	NP	NN	n	man	brown shirt	independent
59916	8589	NP	NN	n	man	white hat	independent
59917	8589	NP	NN	n	man	woman in red	disjoint
59918	8589	NP	NN	NN	right	hat	independent
59919	8589	NP	NN	NN	right	left	disjoint
59920	8589	NP	NN	NN	right	man	independent
59921	8589	NP	NN	NN	right	shirt	independent
59922	8589	NP	NN	NN	right	woman	disjoint
59923	8589	NP	NN	n	right	brown shirt	independent
59924	8589	NP	NN	n	right	white hat	independent
59925	8589	NP	NN	n	right	woman in red	disjoint
59926	8589	NP	NN	NN	shirt	hat	disjoint
59927	8589	NP	NN	NN	shirt	left	independent
59928	8589	NP	NN	NN	shirt	man	independent
59929	8589	NP	NN	NN	shirt	woman	independent
59930	8589	NP	NN	n	shirt	brown shirt	disjoint
59931	8589	NP	NN	n	shirt	white hat	disjoint
59932	8589	NP	NN	n	shirt	woman in red	independent
59933	8589	NP	NN	NN	woman	hat	independent
59934	8589	NP	NN	NN	woman	left	independent
59935	8589	NP	NN	NN	woman	man	disjoint
59936	8589	NP	NN	NN	woman	shirt	independent
59937	8589	NP	NN	n	woman	brown shirt	independent
59938	8589	NP	NN	n	woman	white hat	independent
59939	8589	NP	NN	n	woman	woman in red	independent
59940	8589	NP	n	NN	brown shirt	hat	disjoint
59941	8589	NP	n	NN	brown shirt	left	independent
59942	8589	NP	n	NN	brown shirt	man	independent
59943	8589	NP	n	NN	brown shirt	shirt	disjoint
59944	8589	NP	n	NN	brown shirt	woman	independent
59945	8589	NP	n	n	brown shirt	white hat	disjoint
59946	8589	NP	n	n	brown shirt	woman in red	independent
59947	8589	NP	n	NN	white hat	hat	disjoint
59948	8589	NP	n	NN	white hat	left	independent
59949	8589	NP	n	NN	white hat	man	independent
59950	8589	NP	n	NN	white hat	shirt	disjoint
59951	8589	NP	n	NN	white hat	woman	independent
59952	8589	NP	n	n	white hat	brown shirt	disjoint
59953	8589	NP	n	n	white hat	woman in red	independent
59954	8589	NP	n	NN	woman in red	hat	independent
59955	8589	NP	n	NN	woman in red	left	independent
59956	8589	NP	n	NN	woman in red	man	disjoint
59957	8589	NP	n	NN	woman in red	shirt	independent
59958	8589	NP	n	NN	woman in red	woman	independent
59959	8589	NP	n	n	woman in red	brown shirt	independent
59960	8589	NP	n	n	woman in red	white hat	independent
59961	8589	phrasal	JJ	JJ	brown	red	disjoint
59962	8589	phrasal	JJ	JJ	brown	white	disjoint
59963	8589	phrasal	JJ	JJ	red	brown	disjoint
59964	8589	phrasal	JJ	JJ	red	white	disjoint
59965	8589	phrasal	JJ	JJ	white	brown	disjoint
59966	8589	phrasal	JJ	JJ	white	red	disjoint
59967	8590	NP	NN	NN	hat	man	independent
59968	8590	NP	NN	NN	hat	shirt	disjoint
59969	8590	NP	NN	NN	hat	side	independent
59970	8590	NP	NN	NN	hat	woman	independent
59971	8590	NP	NN	n	hat	brown shirt	disjoint
59972	8590	NP	NN	n	hat	white hat	disjoint
59973	8590	NP	NN	n	hat	woman in red	independent
59974	8590	NP	NN	NN	man	hat	independent
59975	8590	NP	NN	NN	man	shirt	independent
59976	8590	NP	NN	NN	man	side	disjoint
59977	8590	NP	NN	NN	man	woman	disjoint
59978	8590	NP	NN	n	man	brown shirt	independent
59979	8590	NP	NN	n	man	white hat	independent
59980	8590	NP	NN	n	man	woman in red	disjoint
59981	8590	NP	n	NN	Arabic man	hat	independent
59982	8590	NP	n	NN	Arabic man	man	forwardentailment
59983	8590	NP	n	NN	Arabic man	shirt	independent
59984	8590	NP	n	NN	Arabic man	side	disjoint
59985	8590	NP	n	NN	Arabic man	woman	disjoint
59986	8590	NP	n	n	Arabic man	brown shirt	independent
59987	8590	NP	n	n	Arabic man	white hat	independent
59988	8590	NP	n	n	Arabic man	woman in red	disjoint
59989	8590	NP	n	NN	white hat	hat	disjoint
59990	8590	NP	n	NN	white hat	man	independent
59991	8590	NP	n	NN	white hat	shirt	disjoint
59992	8590	NP	n	NN	white hat	side	independent
59993	8590	NP	n	NN	white hat	woman	independent
59994	8590	NP	n	n	white hat	brown shirt	disjoint
59995	8590	NP	n	n	white hat	woman in red	independent
59996	8590	VP	VBG	VBG	wearing	looking	forwardentailment
59997	8590	phrasal	JJ	JJ	Arabic	brown	disjoint
59998	8590	phrasal	JJ	JJ	Arabic	red	disjoint
59999	8590	phrasal	JJ	JJ	Arabic	white	disjoint
60000	8590	phrasal	JJ	JJ	white	brown	disjoint
60001	8590	phrasal	JJ	JJ	white	red	disjoint
60002	8593	NP	NN	NN	hat	left	independent
60003	8593	NP	NN	NN	hat	man	independent
60004	8593	NP	NN	NN	hat	shirt	disjoint
60005	8593	NP	NN	NN	hat	woman	independent
60006	8593	NP	NN	n	hat	brown shirt	disjoint
60007	8593	NP	NN	n	hat	white hat	disjoint
60008	8593	NP	NN	n	hat	woman in red	independent
60009	8593	NP	NN	NN	man	hat	independent
60010	8593	NP	NN	NN	man	left	independent
60011	8593	NP	NN	NN	man	shirt	independent
60012	8593	NP	NN	NN	man	woman	disjoint
60013	8593	NP	NN	n	man	brown shirt	independent
60014	8593	NP	NN	n	man	white hat	independent
60015	8593	NP	NN	n	man	woman in red	disjoint
60016	8593	NP	n	NN	Arabic man	hat	independent
60017	8593	NP	n	NN	Arabic man	left	independent
60018	8593	NP	n	NN	Arabic man	man	forwardentailment
60019	8593	NP	n	NN	Arabic man	shirt	independent
60020	8593	NP	n	NN	Arabic man	woman	disjoint
60021	8593	NP	n	n	Arabic man	brown shirt	independent
60022	8593	NP	n	n	Arabic man	white hat	independent
60023	8593	NP	n	n	Arabic man	woman in red	disjoint
60024	8593	NP	n	NN	white hat	hat	disjoint
60025	8593	NP	n	NN	white hat	left	independent
60026	8593	NP	n	NN	white hat	man	independent
60027	8593	NP	n	NN	white hat	shirt	disjoint
60028	8593	NP	n	NN	white hat	woman	independent
60029	8593	NP	n	n	white hat	brown shirt	disjoint
60030	8593	NP	n	n	white hat	woman in red	independent
60031	8593	VP	VBG	VBG	wearing	looking	forwardentailment
60032	8593	phrasal	JJ	JJ	Arabic	brown	disjoint
60033	8593	phrasal	JJ	JJ	Arabic	red	disjoint
60034	8593	phrasal	JJ	JJ	Arabic	white	disjoint
60035	8593	phrasal	JJ	JJ	white	brown	disjoint
60036	8593	phrasal	JJ	JJ	white	red	disjoint
60037	8594	NP	NN	NN	hat	man	independent
60038	8594	NP	NN	n	hat	Arabic man	independent
60039	8594	NP	NN	n	hat	white hat	disjoint
60040	8594	NP	NN	NN	left	hat	independent
60041	8594	NP	NN	NN	left	man	disjoint
60042	8594	NP	NN	n	left	Arabic man	independent
60043	8594	NP	NN	n	left	white hat	independent
60044	8594	NP	NN	NN	man	hat	independent
60045	8594	NP	NN	n	man	Arabic man	reverseentailment
60046	8594	NP	NN	n	man	white hat	independent
60047	8594	NP	NN	NN	shirt	hat	disjoint
60048	8594	NP	NN	NN	shirt	man	independent
60049	8594	NP	NN	n	shirt	Arabic man	independent
60050	8594	NP	NN	n	shirt	white hat	disjoint
60051	8594	NP	NN	NN	woman	hat	independent
60052	8594	NP	NN	NN	woman	man	disjoint
60053	8594	NP	NN	n	woman	Arabic man	disjoint
60054	8594	NP	NN	n	woman	white hat	independent
60055	8594	NP	n	NN	brown shirt	hat	disjoint
60056	8594	NP	n	NN	brown shirt	man	independent
60057	8594	NP	n	n	brown shirt	Arabic man	independent
60058	8594	NP	n	n	brown shirt	white hat	disjoint
60059	8594	NP	n	NN	white hat	hat	disjoint
60060	8594	NP	n	NN	white hat	man	independent
60061	8594	NP	n	n	white hat	Arabic man	independent
60062	8594	NP	n	NN	woman in red	hat	independent
60063	8594	NP	n	NN	woman in red	man	disjoint
60064	8594	NP	n	n	woman in red	Arabic man	disjoint
60065	8594	NP	n	n	woman in red	white hat	independent
60066	8594	VP	VBG	VBG	looking	wearing	forwardentailment
60067	8594	phrasal	JJ	JJ	brown	Arabic	disjoint
60068	8594	phrasal	JJ	JJ	brown	white	disjoint
60069	8594	phrasal	JJ	JJ	red	Arabic	disjoint
60070	8594	phrasal	JJ	JJ	red	white	disjoint
60071	8594	phrasal	JJ	JJ	white	Arabic	disjoint
60072	8596	NP	NN	NN	fountain	front	independent
60073	8596	NP	NN	NN	fountain	water	independent
60074	8596	NP	NN	NNS	fountain	kids	disjoint
60075	8596	NP	NN	NNS	fountain	people	disjoint
60076	8596	NP	NN	n	fountain	Little kids	disjoint
60077	8596	NP	NN	n	fountain	few people	disjoint
60078	8596	NP	NN	n	fountain	front of few people	disjoint
60079	8596	NP	NN	NN	front	fountain	disjoint
60080	8596	NP	NN	NN	front	water	disjoint
60081	8596	NP	NN	NNS	front	kids	disjoint
60082	8596	NP	NN	NNS	front	people	independent
60083	8596	NP	NN	n	front	Little kids	disjoint
60084	8596	NP	NN	n	front	few people	disjoint
60085	8596	NP	NN	n	front	front of few people	disjoint
60086	8596	NP	NN	NN	water	fountain	independent
60087	8596	NP	NN	NN	water	front	disjoint
60088	8596	NP	NN	NNS	water	kids	disjoint
60089	8596	NP	NN	NNS	water	people	independent
60090	8596	NP	NN	n	water	Little kids	disjoint
60091	8596	NP	NN	n	water	few people	independent
60092	8596	NP	NN	n	water	front of few people	independent
60093	8596	NP	NNS	NN	kids	fountain	disjoint
60094	8596	NP	NNS	NN	kids	front	disjoint
60095	8596	NP	NNS	NN	kids	water	disjoint
60096	8596	NP	NNS	NNS	kids	people	forwardentailment
60097	8596	NP	NNS	n	kids	Little kids	synonym
60098	8596	NP	NNS	n	kids	few people	independent
60099	8596	NP	NNS	n	kids	front of few people	independent
60100	8596	NP	NNS	NN	lots	fountain	disjoint
60101	8596	NP	NNS	NN	lots	front	disjoint
60102	8596	NP	NNS	NN	lots	water	disjoint
60103	8596	NP	NNS	NNS	lots	kids	disjoint
60104	8596	NP	NNS	NNS	lots	people	synonym
60105	8596	NP	NNS	n	lots	Little kids	disjoint
60106	8596	NP	NNS	n	lots	few people	disjoint
60107	8596	NP	NNS	n	lots	front of few people	disjoint
60108	8596	NP	NNS	NN	people	fountain	disjoint
60109	8596	NP	NNS	NN	people	front	independent
60110	8596	NP	NNS	NN	people	water	independent
60111	8596	NP	NNS	NNS	people	kids	reverseentailment
60112	8596	NP	NNS	n	people	Little kids	reverseentailment
60113	8596	NP	NNS	n	people	few people	synonym
60114	8596	NP	NNS	n	people	front of few people	independent
60115	8596	NP	n	NN	Little kids	fountain	disjoint
60116	8596	NP	n	NN	Little kids	front	disjoint
60117	8596	NP	n	NN	Little kids	water	disjoint
60118	8596	NP	n	NNS	Little kids	kids	synonym
60119	8596	NP	n	NNS	Little kids	people	forwardentailment
60120	8596	NP	n	n	Little kids	few people	forwardentailment
60121	8596	NP	n	n	Little kids	front of few people	independent
60122	8596	NP	n	NN	lots of people	fountain	disjoint
60123	8596	NP	n	NN	lots of people	front	disjoint
60124	8596	NP	n	NN	lots of people	water	independent
60125	8596	NP	n	NNS	lots of people	kids	reverseentailment
60126	8596	NP	n	NNS	lots of people	people	synonym
60127	8596	NP	n	n	lots of people	Little kids	disjoint
60128	8596	NP	n	n	lots of people	few people	disjoint
60129	8596	NP	n	n	lots of people	front of few people	disjoint
60130	8596	phrasal	JJ	JJ	Little	few	synonym
60131	8597	NP	NN	NN	fountain	ground	disjoint
60132	8597	NP	NN	NNS	fountain	Children	disjoint
60133	8597	NP	NN	NNS	fountain	fountains	synonym
60134	8597	NP	NN	n	fountain	ground fountains	synonym
60135	8597	NP	NN	NNS	ground	Children	disjoint
60136	8597	NP	NN	NNS	ground	fountains	disjoint
60137	8597	NP	NN	n	ground	ground fountains	independent
60138	8597	NP	NN	NN	water	ground	independent
60139	8597	NP	NN	NNS	water	Children	disjoint
60140	8597	NP	NN	NNS	water	fountains	independent
60141	8597	NP	NN	n	water	ground fountains	independent
60142	8597	NP	NNS	NN	Children	ground	disjoint
60143	8597	NP	NNS	NNS	Children	fountains	disjoint
60144	8597	NP	NNS	n	Children	ground fountains	disjoint
60145	8597	VP	VBG	VBG	spraying	playing	disjoint
60146	8597	phrasal	pp	(s:ng\np)\(s:ng\np)	from the ground	in ground fountains	disjoint
60147	8598	NP	NN	NN	fountain	ground	disjoint
60148	8598	NP	NN	NN	fountain	water	independent
60149	8598	NP	NN	NNS	fountain	Animals	disjoint
60150	8598	NP	NN	NNS	fountain	fountains	synonym
60151	8598	NP	NN	NN	ground	water	independent
60152	8598	NP	NN	NNS	ground	Animals	disjoint
60153	8598	NP	NN	NNS	ground	fountains	disjoint
60154	8598	NP	NN	NN	water	ground	independent
60155	8598	NP	NN	NNS	water	Animals	disjoint
60156	8598	NP	NN	NNS	water	fountains	independent
60157	8598	NP	NNS	NN	Children	ground	disjoint
60158	8598	NP	NNS	NN	Children	water	disjoint
60159	8598	NP	NNS	NNS	Children	Animals	forwardentailment
60160	8598	NP	NNS	NNS	Children	fountains	disjoint
60161	8598	VP	VBG	VBP	playing	spray	disjoint
60162	8598	VP	VBG	VBG	spraying	playing	disjoint
60163	8598	VP	VBG	VBP	spraying	spray	forwardentailment
60164	8600	NP	NN	NN	fountain	ground	disjoint
60165	8600	NP	NN	NN	fountain	water	independent
60166	8600	NP	NN	NNS	fountain	Animals	disjoint
60167	8600	NP	NN	NNS	fountain	fountains	synonym
60168	8600	NP	NN	NN	front	ground	disjoint
60169	8600	NP	NN	NN	front	water	disjoint
60170	8600	NP	NN	NNS	front	Animals	disjoint
60171	8600	NP	NN	NNS	front	fountains	independent
60172	8600	NP	NN	NN	water	ground	independent
60173	8600	NP	NN	NNS	water	Animals	disjoint
60174	8600	NP	NN	NNS	water	fountains	independent
60175	8600	NP	NNS	NN	kids	ground	disjoint
60176	8600	NP	NNS	NN	kids	water	disjoint
60177	8600	NP	NNS	NNS	kids	Animals	forwardentailment
60178	8600	NP	NNS	NNS	kids	fountains	disjoint
60179	8600	NP	NNS	NN	lots	ground	disjoint
60180	8600	NP	NNS	NN	lots	water	disjoint
60181	8600	NP	NNS	NNS	lots	Animals	disjoint
60182	8600	NP	NNS	NNS	lots	fountains	disjoint
60183	8600	NP	NNS	NN	people	ground	disjoint
60184	8600	NP	NNS	NN	people	water	independent
60185	8600	NP	NNS	NNS	people	Animals	disjoint
60186	8600	NP	NNS	NNS	people	fountains	disjoint
60187	8600	NP	n	NN	Little kids	ground	disjoint
60188	8600	NP	n	NN	Little kids	water	disjoint
60189	8600	NP	n	NNS	Little kids	Animals	forwardentailment
60190	8600	NP	n	NNS	Little kids	fountains	disjoint
60191	8600	NP	n	NN	lots of people	ground	disjoint
60192	8600	NP	n	NN	lots of people	water	independent
60193	8600	NP	n	NNS	lots of people	Animals	disjoint
60194	8600	NP	n	NNS	lots of people	fountains	disjoint
60195	8600	VP	VBG	VBP	playing	spray	disjoint
60196	8600	phrasal	JJ	pp	Little	from the ground	independent
60197	8601	NP	NN	NN	fountain	ground	disjoint
60198	8601	NP	NN	NN	fountain	water	independent
60199	8601	NP	NN	NNS	fountain	Children	disjoint
60200	8601	NP	NN	NN	front	fountain	disjoint
60201	8601	NP	NN	NN	front	ground	disjoint
60202	8601	NP	NN	NN	front	water	disjoint
60203	8601	NP	NN	NNS	front	Children	disjoint
60204	8601	NP	NN	NN	water	fountain	independent
60205	8601	NP	NN	NN	water	ground	independent
60206	8601	NP	NN	NNS	water	Children	disjoint
60207	8601	NP	NNS	NN	boys	fountain	disjoint
60208	8601	NP	NNS	NN	boys	ground	disjoint
60209	8601	NP	NNS	NN	boys	water	disjoint
60210	8601	NP	NNS	NNS	boys	Children	forwardentailment
60211	8601	NP	NNS	NN	lots	fountain	disjoint
60212	8601	NP	NNS	NN	lots	ground	disjoint
60213	8601	NP	NNS	NN	lots	water	disjoint
60214	8601	NP	NNS	NNS	lots	Children	disjoint
60215	8601	NP	NNS	NN	people	fountain	disjoint
60216	8601	NP	NNS	NN	people	ground	disjoint
60217	8601	NP	NNS	NN	people	water	independent
60218	8601	NP	NNS	NNS	people	Children	reverseentailment
60219	8601	NP	n	NN	Little boys	fountain	disjoint
60220	8601	NP	n	NN	Little boys	ground	disjoint
60221	8601	NP	n	NN	Little boys	water	disjoint
60222	8601	NP	n	NNS	Little boys	Children	forwardentailment
60223	8601	NP	n	NN	lots of people	fountain	disjoint
60224	8601	NP	n	NN	lots of people	ground	disjoint
60225	8601	NP	n	NN	lots of people	water	independent
60226	8601	NP	n	NNS	lots of people	Children	independent
60227	8601	VP	VBG	VBG	playing	spraying	disjoint
60228	8601	phrasal	JJ	pp	Little	from the ground	independent
60229	8606	NP	NN	NN	bike	cyclist	disjoint
60230	8606	NP	NN	n	bike	yellow bike	synonym
60231	8606	NP	NN	NN	person	bike	independent
60232	8606	NP	NN	NN	person	cyclist	reverseentailment
60233	8606	NP	NN	n	person	yellow bike	independent
60234	8606	NP	n	NN	yellow bike	bike	synonym
60235	8606	NP	n	NN	yellow bike	cyclist	disjoint
60236	8606	phrasal	JJ	JJ	airborne	yellow	disjoint
60237	8606	phrasal	JJ	JJ	yellow	airborne	forwardentailment
60238	8607	NP	NN	NN	bike	airborne	disjoint
60239	8607	NP	NN	NN	bike	cyclist	disjoint
60240	8607	NP	NN	n	bike	yellow bike airborne	independent
60241	8607	NP	NN	NN	cyclist	airborne	disjoint
60242	8607	NP	NN	NN	cyclist	bike	independent
60243	8607	NP	NN	n	cyclist	yellow bike airborne	independent
60244	8607	NP	n	NN	yellow bike	airborne	disjoint
60245	8607	NP	n	NN	yellow bike	bike	synonym
60246	8607	NP	n	NN	yellow bike	cyclist	disjoint
60247	8607	NP	n	n	yellow bike	yellow bike airborne	synonym
60248	8607	phrasal	JJ	JJ	airborne	yellow	disjoint
60249	8608	NP	NN	NN	bike	dirt	disjoint
60250	8608	NP	NN	NN	bike	jump	disjoint
60251	8608	NP	NN	NN	bike	person	independent
60252	8608	NP	NN	n	bike	yellow dirt bike	synonym
60253	8608	NP	NN	NN	person	bike	independent
60254	8608	NP	NN	NN	person	dirt	independent
60255	8608	NP	NN	NN	person	jump	independent
60256	8608	NP	NN	n	person	yellow dirt bike	independent
60257	8608	NP	n	NN	yellow bike	bike	synonym
60258	8608	NP	n	NN	yellow bike	dirt	disjoint
60259	8608	NP	n	NN	yellow bike	jump	disjoint
60260	8608	NP	n	NN	yellow bike	person	independent
60261	8608	NP	n	n	yellow bike	yellow dirt bike	synonym
60262	8608	phrasal	JJ	JJ	airborne	yellow	disjoint
60263	8609	NP	NN	NN	airborne	bike	disjoint
60264	8609	NP	NN	NN	airborne	dirt	disjoint
