CombID	ProbID	merge_tag	W1_tag	W2_tag	W1	W2	L1	L2
89007	6934	phrasal_JJ	JJ	JJ	American	other	american	other
89008	6934	NP	NN	NN	footballer	teammate	footballer	teammate
89009	6934	NP	NN	NN	footballer	player	footballer	player
89010	6934	NP	NN	n	footballer	red teammate	footballer	red teammate
89011	6934	NP	NN	n	footballer	other player	footballer	other player
89012	6934	VP	VBG	VBD	wearing	knocked	wear	knock
89013	6934	NP	NN	NN	red	teammate	red	teammate
89014	6934	NP	NN	NN	red	player	red	player
89015	6934	NP	NN	n	red	red teammate	red	red teammate
89016	6934	NP	NN	n	red	other player	red	other player
89017	6934	VP	VBG	VBD	pushing	knocked	push	knock
89018	6934	NP	NN	NN	player	teammate	player	teammate
89019	6934	NP	NN	n	player	red teammate	player	red teammate
89020	6934	NP	NN	n	player	other player	player	other player
89021	6934	NP	NN	NN	ground	teammate	ground	teammate
89022	6934	NP	NN	NN	ground	player	ground	player
89023	6934	NP	NN	n	ground	red teammate	ground	red teammate
89024	6934	NP	NN	n	ground	other player	ground	other player
89025	6934	NP	n	NN	American footballer wearing red	teammate	american footballer wear red	teammate
89026	6934	NP	n	NN	American footballer wearing red	player	american footballer wear red	player
89027	6934	NP	n	n	American footballer wearing red	red teammate	american footballer wear red	red teammate
89028	6934	NP	n	n	American footballer wearing red	other player	american footballer wear red	other player
89029	6935	NP	NNS	NNS	passengers	people	passenger	people
89030	6935	NP	NNS	NN	passengers	plane	passenger	plane
89031	6935	NP	NN	NN	bus	plane	bus	plane
89032	6935	NP	NN	NN	stop	plane	stop	plane
89033	6935	phrasal_IN	np\np	np\np	of passengers	on a plane	of passenger	on a plane
89034	6935	phrasal_IN	(s:ng\np)\(s:ng\np)	np\np	at a bus stop	on a plane	at a bus stop	on a plane
89035	6935	NP	n	NN	bus stop	plane	bus stop	plane
89036	6936	NP	NNS	NN	boys	frisbee	boy	frisbee
89037	6936	NP	NN	NNS	red	Boys	red	boy
89038	6936	NP	NN	NN	red	frisbee	red	frisbee
89039	6936	NP	NN	NN	shirt	frisbee	shirt	frisbee
89040	6936	NP	NN	NNS	play	Boys	play	boy
89041	6936	NP	NN	NN	play	frisbee	play	frisbee
89042	6936	NP	NN	NNS	frisbee	Boys	frisbee	boy
89043	6936	NP	NN	NNS	park	Boys	park	boy
89044	6936	NP	n	NN	Two boys	frisbee	two boy	frisbee
89045	6936	NP	n	NNS	white shirt	Boys	white shirt	boy
89046	6936	NP	n	NN	white shirt	frisbee	white shirt	frisbee
89047	6937	VP	VBN	VBG	contested	playing	contest	play
89048	6937	NP	NN	NNS	catch	people	catch	people
89049	6937	NP	NN	NN	catch	game	catch	game
89050	6937	NP	NN	NN	catch	basketball	catch	basketball
89051	6937	NP	NN	NN	Frisbee	game	frisbee	game
89052	6937	NP	NN	NN	Frisbee	basketball	frisbee	basketball
89053	6937	NP	n	NNS	nice contested catch	people	nice contest catch	people
89054	6937	NP	n	NN	nice contested catch	game	nice contest catch	game
89055	6937	NP	n	NN	nice contested catch	basketball	nice contest catch	basketball
89056	6937	phrasal_IN	np\np	np\np	during an ultimate Frisbee game	of basketball	during an ultimate frisbee game	of basketball
89057	6937	NP	n	NNS	ultimate Frisbee game	people	ultimate frisbee game	people
89058	6937	NP	n	NN	ultimate Frisbee game	game	ultimate frisbee game	game
89059	6937	NP	n	NN	ultimate Frisbee game	basketball	ultimate frisbee game	basketball
89060	6938	NP	NN	NN	soccer	ocean	soccer	ocean
89061	6938	VP	VBG	VBG	passing	swimming	pass	swim
89062	6938	NP	NN	NN	ball	ocean	ball	ocean
89063	6938	NP	NN	NN	game	ocean	game	ocean
89064	6938	NP	NNS	NNS	attendees	men	attendee	man
89065	6938	NP	NNS	NN	attendees	ocean	attendee	ocean
89066	6938	VP	VBG	VBG	watching	swimming	watch	swim
89067	6938	NP	n	NN	Several men	ocean	several man	ocean
89068	6938	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	on a soccer field	across the ocean	on a soccer field	across the ocean
89069	6938	NP	n	NNS	soccer field	men	soccer field	man
89070	6938	NP	n	NN	soccer field	ocean	soccer field	ocean
89071	6938	NP	n	NN	one another	ocean	one another	ocean
89072	6938	NP	n	NNS	soccer game	men	soccer game	man
89073	6938	NP	n	NN	soccer game	ocean	soccer game	ocean
89074	6938	NP	n	NNS	several attendees	men	several attendee	man
89075	6938	NP	n	NN	several attendees	ocean	several attendee	ocean
89076	6939	NP	NNS	NNS	relaxes	dogs	relax	dog
89077	6939	phrasal_JJ	JJ	JJ	light	outside	light	outside
89078	6939	NP	n	NNS	large brown dog relaxes	dogs	large brown dog relax	dog
89079	6939	NP	n	NNS	green , grassy field	dogs	green , grassy field	dog
89080	6939	NP	n	NNS	light brown dog	dogs	light brown dog	dog
89081	6940	NP	NN	NN	man	aircraft	man	aircraft
89082	6940	NP	NN	NN	man	carrier	man	carrier
89083	6940	NP	NN	NNS	man	directions	man	direction
89084	6940	NP	NN	n	man	aircraft carrier	man	aircraft carrier
89085	6940	VP	VBG	VBZ	giving	gives	give	give
89086	6940	NP	NNS	NN	directions	aircraft	direction	aircraft
89087	6940	NP	NNS	NN	directions	carrier	direction	carrier
89088	6940	NP	NNS	NN	directions	man	direction	man
89089	6940	NP	NNS	n	directions	aircraft carrier	direction	aircraft carrier
89090	6940	NP	NN	NN	helicopter	aircraft	helicopter	aircraft
89091	6940	NP	NN	NN	helicopter	carrier	helicopter	carrier
89092	6940	NP	NN	NN	helicopter	man	helicopter	man
89093	6940	NP	NN	NNS	helicopter	directions	helicopter	direction
89094	6940	NP	NN	n	helicopter	aircraft carrier	helicopter	aircraft carrier
89095	6940	NP	NN	NN	landing	aircraft	landing	aircraft
89096	6940	NP	NN	NN	landing	carrier	landing	carrier
89097	6940	NP	NN	NN	landing	man	landing	man
89098	6940	NP	NN	NNS	landing	directions	landing	direction
89099	6940	NP	NN	n	landing	aircraft carrier	landing	aircraft carrier
89100	6940	NP	NN	NN	pad	aircraft	pad	aircraft
89101	6940	NP	NN	NN	pad	carrier	pad	carrier
89102	6940	NP	NN	NNS	pad	directions	pad	direction
89103	6940	NP	NN	n	pad	aircraft carrier	pad	aircraft carrier
89104	6940	NP	NN	NN	aircraft	carrier	aircraft	carrier
89105	6940	NP	NN	NN	aircraft	man	aircraft	man
89106	6940	NP	NN	NNS	aircraft	directions	aircraft	direction
89107	6940	NP	NN	n	aircraft	aircraft carrier	aircraft	aircraft carrier
89108	6940	NP	NN	NN	carrier	aircraft	carrier	aircraft
89109	6940	NP	NN	NN	carrier	man	carrier	man
89110	6940	NP	NN	NNS	carrier	directions	carrier	direction
89111	6940	NP	NN	n	carrier	aircraft carrier	carrier	aircraft carrier
89112	6940	NP	n	NN	helicopter landing pad	aircraft	helicopter landing pad	aircraft
89113	6940	NP	n	NN	helicopter landing pad	carrier	helicopter landing pad	carrier
89114	6940	NP	n	NN	helicopter landing pad	man	helicopter landing pad	man
89115	6940	NP	n	NNS	helicopter landing pad	directions	helicopter landing pad	direction
89116	6940	NP	n	n	helicopter landing pad	aircraft carrier	helicopter landing pad	aircraft carrier
89117	6940	phrasal_IN	np\np	s:dcl/s:dcl	aboard an aircraft carrier	On an aircraft carrier	aboard an aircraft carrier	on an aircraft carrier
89118	6940	NP	n	NN	aircraft carrier	aircraft	aircraft carrier	aircraft
89119	6940	NP	n	NN	aircraft carrier	carrier	aircraft carrier	carrier
89120	6940	NP	n	NN	aircraft carrier	man	aircraft carrier	man
89121	6940	NP	n	NNS	aircraft carrier	directions	aircraft carrier	direction
89122	6941	phrasal_IN	pp	s:dcl\np	of an older white building	are children outside	of an older white building	be child outside
89123	6941	NP	n	NNS	older white building	children	older white building	child
89124	6942	NP	NN	NNS	Man	males	man	male
89125	6942	NP	NN	n	Man	two males	man	two male
89126	6942	phrasal_JJ	JJ	JJ	old	present	old	present
89127	6942	NP	NN	n	man	two males	man	two male
89128	6942	NP	NN	NNS	mask	males	mask	male
89129	6942	NP	NN	n	mask	two males	mask	two male
89130	6942	phrasal_JJ	JJ	JJ	little	present	little	present
89131	6942	NP	NN	NNS	boy	males	boy	male
89132	6942	NP	NN	n	boy	two males	boy	two male
89133	6942	phrasal_JJ	JJ	JJ	interested	present	interested	present
89134	6942	NP	n	NNS	old man mask	males	old man mask	male
89135	6942	NP	n	n	old man mask	two males	old man mask	two male
89136	6942	NP	n	NNS	little boy	males	little boy	male
89137	6942	NP	n	n	little boy	two males	little boy	two male
89138	6943	NP	NN	NNS	man	wheels	man	wheel
89139	6943	NP	NN	NNS	skateboard	wheels	skateboard	wheel
89140	6943	NP	NN	NNS	trick	wheels	trick	wheel
89141	6943	NP	NNS	NN	steps	skateboard	step	skateboard
89142	6943	NP	NNS	NNS	steps	wheels	step	wheel
89143	6943	NP	n	NNS	young man	wheels	young man	wheel
89144	6943	NP	n	NNS	skateboard trick	wheels	skateboard trick	wheel
89145	6944	NP	NNS	NNPS	people	Asians	people	Asians
89146	6944	NP	NN	NNPS	street	Asians	street	Asians
89147	6944	NP	n	NNPS	Asian people	Asians	asian people	Asians
89148	6944	phrasal_IN	(s:ng\np)\(s:ng\np)	s:dcl\np	on a street	are Asians outside	on a street	be Asians outside
89149	6945	NP	NN	n	man	ice skating	man	ice skate
89150	6945	NP	NNS	NN	glasses	ice	glass	ice
89151	6945	NP	NNS	n	glasses	man and woman	glass	man and woman
89152	6945	NP	NNS	n	glasses	ice skating	glass	ice skate
89153	6945	NP	NN	NN	bookbag	man	bookbag	man
89154	6945	NP	NN	NN	bookbag	woman	bookbag	woman
89155	6945	NP	NN	NN	bookbag	ice	bookbag	ice
89156	6945	NP	NN	n	bookbag	man and woman	bookbag	man and woman
89157	6945	NP	NN	n	bookbag	ice skating	bookbag	ice skate
89158	6945	NP	NN	NN	hoodie	ice	hoodie	ice
89159	6945	NP	NN	n	hoodie	man and woman	hoodie	man and woman
89160	6945	NP	NN	n	hoodie	ice skating	hoodie	ice skate
89161	6945	NP	NN	n	shirt	man and woman	shirt	man and woman
89162	6945	NP	NN	n	shirt	ice skating	shirt	ice skate
89163	6945	NP	NNS	NN	pants	ice	pants	ice
89164	6945	NP	NNS	n	pants	man and woman	pants	man and woman
89165	6945	NP	NNS	n	pants	ice skating	pants	ice skate
89166	6945	VP	VBG	VBG	walking	skating	walk	skate
89167	6945	NP	NN	NN	female	ice	female	ice
89168	6945	NP	NN	n	female	man and woman	female	man and woman
89169	6945	NP	NN	n	female	ice skating	female	ice skate
89170	6945	NP	NN	NN	leather	ice	leather	ice
89171	6945	NP	NN	n	leather	man and woman	leather	man and woman
89172	6945	NP	NN	n	leather	ice skating	leather	ice skate
89173	6945	NP	NN	NN	purse	ice	purse	ice
89174	6945	NP	NN	n	purse	man and woman	purse	man and woman
89175	6945	NP	NN	n	purse	ice skating	purse	ice skate
89176	6945	NP	NN	NN	skirt	ice	skirt	ice
89177	6945	NP	NN	n	skirt	man and woman	skirt	man and woman
89178	6945	NP	NN	n	skirt	ice skating	skirt	ice skate
89179	6945	NP	NNS	NN	boots	ice	boot	ice
89180	6945	NP	NNS	n	boots	man and woman	boot	man and woman
89181	6945	NP	NNS	n	boots	ice skating	boot	ice skate
89182	6945	VP	VBG	VBG	smiling	skating	smile	skate
89183	6945	NP	n	NN	Young man	woman	young man	woman
89184	6945	NP	n	NN	Young man	ice	young man	ice
89185	6945	NP	n	n	Young man	man and woman	young man	man and woman
89186	6945	NP	n	n	Young man	ice skating	young man	ice skate
89187	6945	NP	n	NN	black bookbag	man	black bookbag	man
89188	6945	NP	n	NN	black bookbag	woman	black bookbag	woman
89189	6945	NP	n	NN	black bookbag	ice	black bookbag	ice
89190	6945	NP	n	n	black bookbag	man and woman	black bookbag	man and woman
89191	6945	NP	n	n	black bookbag	ice skating	black bookbag	ice skate
89192	6945	NP	n	NN	gray hoodie shirt	man	gray hoodie shirt	man
89193	6945	NP	n	NN	gray hoodie shirt	woman	gray hoodie shirt	woman
89194	6945	NP	n	NN	gray hoodie shirt	ice	gray hoodie shirt	ice
89195	6945	NP	n	n	gray hoodie shirt	man and woman	gray hoodie shirt	man and woman
89196	6945	NP	n	n	gray hoodie shirt	ice skating	gray hoodie shirt	ice skate
89197	6945	NP	n	NN	black pants	ice	black pants	ice
89198	6945	NP	n	n	black pants	man and woman	black pants	man and woman
89199	6945	NP	n	n	black pants	ice skating	black pants	ice skate
89200	6945	NP	n	NN	brown leather purse	man	brown leather purse	man
89201	6945	NP	n	NN	brown leather purse	woman	brown leather purse	woman
89202	6945	NP	n	NN	brown leather purse	ice	brown leather purse	ice
89203	6945	NP	n	n	brown leather purse	man and woman	brown leather purse	man and woman
89204	6945	NP	n	n	brown leather purse	ice skating	brown leather purse	ice skate
89205	6945	NP	n	NN	floral skirt	man	floral skirt	man
89206	6945	NP	n	NN	floral skirt	woman	floral skirt	woman
89207	6945	NP	n	NN	floral skirt	ice	floral skirt	ice
89208	6945	NP	n	n	floral skirt	man and woman	floral skirt	man and woman
89209	6945	NP	n	n	floral skirt	ice skating	floral skirt	ice skate
89210	6945	NP	n	NN	leather boots	man	leather boot	man
89211	6945	NP	n	NN	leather boots	woman	leather boot	woman
89212	6945	NP	n	NN	leather boots	ice	leather boot	ice
89213	6945	NP	n	n	leather boots	man and woman	leather boot	man and woman
89214	6945	NP	n	n	leather boots	ice skating	leather boot	ice skate
89215	6946	NP	NNS	NNS	teenagers	kids	teenager	kid
89216	6946	NP	NNS	NN	teenagers	sport	teenager	sport
89217	6946	VP	VBG	VBG	fighting	playing	fight	play
89218	6946	NP	NN	NNS	basketball	kids	basketball	kid
89219	6946	NP	NN	NN	basketball	sport	basketball	sport
89220	6947	NP	NN	NN	henna	woman	henna	woman
89221	6947	NP	NN	NN	henna	painting	henna	painting
89222	6947	NP	NNS	NN	tattoos	woman	tattoo	woman
89223	6947	NP	NNS	NN	tattoos	painting	tattoo	painting
89224	6947	NP	NN	NN	female	painting	female	painting
89225	6947	NP	n	NN	woman painting	painting	woman painting	painting
89226	6948	NP	NN	NN	woman	smiley	woman	smiley
89227	6948	NP	NN	n	woman	smiley face	woman	smiley face
89228	6948	NP	NN	NN	garb	smiley	garb	smiley
89229	6948	NP	NN	NN	garb	face	garb	face
89230	6948	NP	NN	NN	garb	man	garb	man
89231	6948	NP	NN	n	garb	smiley face	garb	smiley face
89232	6948	NP	NN	NN	hand	smiley	hand	smiley
89233	6948	NP	NN	NN	hand	face	hand	face
89234	6948	NP	NN	n	hand	smiley face	hand	smiley face
89235	6948	phrasal_IN	np\np	(s:dcl\np)\(s:dcl\np)	in eclectic garb	on a man \'s face	in eclectic garb	on a man \'s face
89236	6948	NP	n	NN	eclectic garb	woman	eclectic garb	woman
89237	6948	NP	n	NN	eclectic garb	smiley	eclectic garb	smiley
89238	6948	NP	n	NN	eclectic garb	face	eclectic garb	face
89239	6948	NP	n	NN	eclectic garb	man	eclectic garb	man
89240	6948	NP	n	n	eclectic garb	smiley face	eclectic garb	smiley face
89241	6948	phrasal_IN	pp	(s:dcl\np)\(s:dcl\np)	on another woman \'s hand	on a man \'s face	on another woman \'s hand	on a man \'s face
89242	6949	NP	NN	NNS	football	men	football	man
89243	6949	NP	NN	NN	air	baseball	air	baseball
89244	6949	NP	n	NN	three men	baseball	three man	baseball
89245	6950	NP	NN	NN	floor	machine	floor	machine
89246	6950	NP	NN	NN	floor	elevator	floor	elevator
89247	6950	NP	NNS	NNS	cleaners	men	cleaner	man
89248	6950	NP	NNS	NN	cleaners	machine	cleaner	machine
89249	6950	NP	NNS	NN	cleaners	elevator	cleaner	elevator
89250	6950	NP	NNS	n	cleaners	Two men	cleaner	two man
89251	6950	VP	VB	VBD	haul	got	haul	get
89252	6950	VP	VB	VBN	haul	stuck	haul	stick
89253	6950	NP	NN	NN	machinery	elevator	machinery	elevator
89254	6950	NP	NN	n	machinery	Two men	machinery	two man
89255	6950	NP	NN	NNS	upstairs	men	upstairs	man
89256	6950	NP	NN	NN	upstairs	machine	upstairs	machine
89257	6950	NP	NN	NN	upstairs	elevator	upstairs	elevator
89258	6950	NP	NN	n	upstairs	Two men	upstairs	two man
89259	6950	NP	n	NNS	two floor cleaners	men	two floor cleaner	man
89260	6950	NP	n	NN	two floor cleaners	machine	two floor cleaner	machine
89261	6950	NP	n	NN	two floor cleaners	elevator	two floor cleaner	elevator
89262	6950	NP	n	n	two floor cleaners	Two men	two floor cleaner	two man
89263	6950	NP	n	NNS	machinery upstairs	men	machinery upstairs	man
89264	6950	NP	n	NN	machinery upstairs	machine	machinery upstairs	machine
89265	6950	NP	n	NN	machinery upstairs	elevator	machinery upstairs	elevator
89266	6950	NP	n	n	machinery upstairs	Two men	machinery upstairs	two man
89267	6951	NP	NN	NN	boy	trampoline	boy	trampoline
89268	6951	NP	NN	NNS	trampoline	boys	trampoline	boy
89269	6951	NP	NN	n	trampoline	Two boys	trampoline	two boy
89270	6951	phrasal_IN	(s:ng\np)\(s:ng\np)	np\np	over another boy	on a trampoline	over another boy	on a trampoline
89271	6952	NP	NN	NN	Man	orange	man	orange
89272	6952	NP	NN	NN	Man	hat	man	hat
89273	6952	NP	NN	NNS	Man	friends	man	friend
89274	6952	NP	NN	n	Man	orange hat	man	orange hat
89275	6952	NP	NN	NNS	hat	friends	hat	friend
89276	6952	NP	NN	n	hat	orange hat	hat	orange hat
89277	6952	NP	NN	NN	stage	hat	stage	hat
89278	6952	NP	NN	NNS	stage	friends	stage	friend
89279	6952	NP	NN	n	stage	orange hat	stage	orange hat
89280	6952	NP	NN	NN	singing	orange	singing	orange
89281	6952	NP	NN	NN	singing	hat	singing	hat
89282	6952	NP	NN	NN	singing	group	singing	group
89283	6952	NP	NN	NNS	singing	friends	singing	friend
89284	6952	NP	NN	n	singing	orange hat	singing	orange hat
89285	6952	NP	n	NN	black hat	orange	black hat	orange
89286	6952	NP	n	NN	black hat	group	black hat	group
89287	6952	NP	n	NNS	black hat	friends	black hat	friend
89288	6952	NP	n	n	black hat	orange hat	black hat	orange hat
89289	6952	phrasal_IN	np\np	np\np	on stage singing	of friends	on stage singing	of friend
89290	6952	NP	n	NN	stage singing	man	stage singing	man
89291	6952	NP	n	NN	stage singing	orange	stage singing	orange
89292	6952	NP	n	NN	stage singing	hat	stage singing	hat
89293	6952	NP	n	NN	stage singing	group	stage singing	group
89294	6952	NP	n	NNS	stage singing	friends	stage singing	friend
89295	6952	NP	n	n	stage singing	orange hat	stage singing	orange hat
89296	6953	NP	n	NN	guitar playing man	man	guitar play man	man
89297	6953	NP	n	NN	guitar playing man	guitar	guitar play man	guitar
89298	6954	NP	NNS	NN	women	bottle	woman	bottle
89299	6954	NP	NNS	NNS	bottles	women	bottle	woman
89300	6954	NP	NNS	NN	bottles	bottle	bottle	bottle
89301	6954	NP	NNS	n	bottles	Two women	bottle	two woman
89302	6954	NP	n	NN	Two women	bottle	two woman	bottle
89303	6954	phrasal_IN	pp	pp	from green bottles	from bottle	from green bottle	from bottle
89304	6954	NP	n	NNS	green bottles	women	green bottle	woman
89305	6954	NP	n	NN	green bottles	bottle	green bottle	bottle
89306	6954	NP	n	n	green bottles	Two women	green bottle	two woman
89307	6955	VP	VBG	VBP	swinging	swing	swing	swing
89308	6955	NP	NN	n	swing	Two children	swing	two child
89309	6955	NP	n	n	two children	Two children	two child	two child
89310	6956	NP	NN	NN	smiling	swing	smiling	swing
89311	6956	NP	NN	NN	other	child	other	child
89312	6956	NP	NN	NN	other	swing	other	swing
89313	6956	NP	n	NN	Two smiling	child	two smiling	child
89314	6956	NP	n	NN	Two smiling	swing	two smiling	swing
89315	6956	NP	n	NN	small children	child	small child	child
89316	6956	NP	n	NN	small children	swing	small child	swing
89317	6956	NP	n	NN	one child	child	one child	child
89318	6956	NP	n	NN	one child	swing	one child	swing
89319	6957	VP	VBP	VBG	celebrate	singing	celebrate	sing
89320	6957	NP	NN	NN	song	group	song	group
89321	6957	NP	NN	NNS	song	people	song	people
89322	6957	NP	NN	n	song	young people	song	young people
89323	6957	NP	n	NN	Young people	group	young people	group
89324	6957	NP	n	n	Young people	young people	young people	young people
89325	6957	phrasal_IN	pp	np\np	in song	of young people	in song	of young people
89326	6958	NP	NNS	NN	People	sunset	people	sunset
89327	6958	NP	NNS	NN	People	valley	people	valley
89328	6958	NP	NNS	n	People	peaceful valley	people	peaceful valley
89329	6958	VP	VBG	VBG	going	watching	go	watch
89330	6958	NP	NNS	NNS	lives	people	life	people
89331	6958	NP	NNS	NN	lives	stream	life	stream
89332	6958	NP	NNS	NN	lives	sunset	life	sunset
89333	6958	NP	NNS	NN	lives	valley	life	valley
89334	6958	NP	NNS	n	lives	peaceful valley	life	peaceful valley
89335	6958	NP	NN	NN	city	stream	city	stream
89336	6958	NP	NN	NN	city	sunset	city	sunset
89337	6958	NP	NN	NN	city	valley	city	valley
89338	6958	NP	NN	n	city	peaceful valley	city	peaceful valley
89339	6958	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	about their lives	by a stream	about their life	by a stream
89340	6958	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	about their lives	over the peaceful valley	about their life	over the peaceful valley
89341	6958	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	within the city	by a stream	within the city	by a stream
89342	6958	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	within the city	over the peaceful valley	within the city	over the peaceful valley
89343	6959	NP	NNS	NN	Monks	dance	monk	dance
89344	6959	NP	NNS	NN	Monks	party	monk	party
89345	6959	NP	NNS	n	Monks	dance party	monk	dance party
89346	6959	NP	NN	NNS	orange	Monks	orange	monk
89347	6959	NP	NN	NN	orange	party	orange	party
89348	6959	NP	NN	n	orange	dance party	orange	dance party
89349	6959	NP	NNS	NNS	robes	Monks	robe	monk
89350	6959	NP	NNS	NN	robes	dance	robe	dance
89351	6959	NP	NNS	NN	robes	party	robe	party
89352	6959	NP	NNS	n	robes	dance party	robe	dance party
89353	6959	NP	NN	NNS	walk	Monks	walk	monk
89354	6959	NP	NN	NN	walk	dance	walk	dance
89355	6959	NP	NN	NN	walk	party	walk	party
89356	6959	NP	NN	n	walk	dance party	walk	dance party
89357	6959	NP	n	NNS	orange robes	Monks	orange robe	monk
89358	6959	NP	n	NN	orange robes	dance	orange robe	dance
89359	6959	NP	n	NN	orange robes	party	orange robe	party
89360	6959	NP	n	n	orange robes	dance party	orange robe	dance party
89361	6960	VP	VBG	VBZ	hanging	\'s	hang	\'s
89362	6961	NP	NN	NN	blond-hair	person	blond-hair	person
89363	6961	NP	NN	NN	blond-hair	toothbrush	blond-hair	toothbrush
89364	6961	NP	NNS	NN	teeth	person	tooth	person
89365	6961	NP	NNS	NN	teeth	toothbrush	tooth	toothbrush
89366	6962	NP	NN	NN	person	walk	person	walk
89367	6962	NP	NN	NN	person	day	person	day
89368	6962	NP	NN	n	person	white dog walk	person	white dog walk
89369	6962	NP	NN	n	person	sunny day	person	sunny day
89370	6962	NP	NN	n	dog	white dog walk	dog	white dog walk
89371	6962	NP	NN	n	dog	sunny day	dog	sunny day
89372	6962	NP	NN	NN	snow	walk	snow	walk
89373	6962	NP	NN	n	snow	white dog walk	snow	white dog walk
89374	6962	NP	NN	n	snow	sunny day	snow	sunny day
89375	6962	NP	n	NN	black dog	person	black dog	person
89376	6962	NP	n	NN	black dog	walk	black dog	walk
89377	6962	NP	n	NN	black dog	day	black dog	day
89378	6962	NP	n	n	black dog	white dog walk	black dog	white dog walk
89379	6962	NP	n	n	black dog	sunny day	black dog	sunny day
89380	6962	phrasal_IN	(s:ng\np)\(s:ng\np)	np\np	through the snow	on a sunny day	through the snow	on a sunny day
89381	6963	phrasal_JJ	JJ	JJ	open	brown	open	brown
89382	6963	phrasal_JJ	JJ	JJ	yellow	brown	yellow	brown
89383	6963	NP	NN	n	toy	brown dog	toy	brown dog
89384	6963	NP	n	NN	brown dog	toy	brown dog	toy
89385	6963	NP	n	NN	blue and yellow toy	dog	blue and yellow toy	dog
89386	6963	NP	n	NN	blue and yellow toy	toy	blue and yellow toy	toy
89387	6963	NP	n	n	blue and yellow toy	brown dog	blue and yellow toy	brown dog
89388	6964	NP	n	NN	Many people	crowd	many people	crowd
89389	6964	NP	n	NN	Many people	city	many people	city
89390	6964	phrasal_IN	np\np	np\np	in a crowded city	in the city	in a crowded city	in the city
89391	6964	NP	n	NNS	crowded city	people	crowded city	people
89392	6964	NP	n	NN	crowded city	crowd	crowded city	crowd
89393	6964	NP	n	NN	crowded city	city	crowded city	city
89394	6965	NP	NN	NNS	hair	outdoors	hair	outdoors
89395	6965	NP	NN	NN	hair	backpack	hair	backpack
89396	6965	NP	NN	n	hair	young man	hair	young man
89397	6965	NP	NNS	NN	shorts	backpack	shorts	backpack
89398	6965	phrasal_JJ	JJ	JJ	t-shirt	young	t-shirt	young
89399	6965	NP	NN	NN	walking	backpack	walking	backpack
89400	6965	NP	NN	NN	street	backpack	street	backpack
89401	6965	NP	NN	NNS	backpack	outdoors	backpack	outdoors
89402	6965	NP	NN	n	backpack	young man	backpack	young man
89403	6965	phrasal_IN	np\np	(s:ng\np)\(s:ng\np)	with brown hair	with a backpack	with brown hair	with a backpack
89404	6965	NP	n	NNS	brown hair	outdoors	brown hair	outdoors
89405	6965	NP	n	NN	brown hair	backpack	brown hair	backpack
89406	6965	NP	n	n	brown hair	young man	brown hair	young man
89407	6965	NP	n	NN	t-shirt walking	man	t-shirt walking	man
89408	6965	NP	n	NNS	t-shirt walking	outdoors	t-shirt walking	outdoors
89409	6965	NP	n	NN	t-shirt walking	backpack	t-shirt walking	backpack
89410	6965	NP	n	n	t-shirt walking	young man	t-shirt walking	young man
89411	6965	phrasal_IN	np\np	(s:ng\np)\(s:ng\np)	down a street	with a backpack	down a street	with a backpack
89412	6965	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	while holding a backpack	with a backpack	while hold a backpack	with a backpack
89413	6966	NP	NN	NN	snowboarder	hospital	snowboarder	hospital
89414	6966	NP	NN	NN	air	hospital	air	hospital
89415	6966	NP	n	NN	serious air	snowboarder	serious air	snowboarder
89416	6966	NP	n	NN	serious air	hospital	serious air	hospital
89417	6967	NP	NNS	NNS	girls	cats	girl	cat
89418	6967	NP	NNS	n	girls	three cats	girl	three cat
89419	6967	VP	VBP	VBZ	play	chases	play	chase
89420	6967	NP	NN	NN	mall	dog	mall	dog
89421	6967	NP	NN	NNS	mall	cats	mall	cat
89422	6967	NP	NN	n	mall	three cats	mall	three cat
89423	6967	NP	n	NN	Two young girls	dog	two young girl	dog
89424	6967	NP	n	NNS	Two young girls	cats	two young girl	cat
89425	6967	NP	n	n	Two young girls	three cats	two young girl	three cat
89426	6968	VP	VBG	VBG	climbing	entering	climb	enter
89427	6968	VP	VBG	VBG	climbing	exiting	climb	exit
89428	6968	VP	VBP	VBG	bounce	entering	bounce	enter
89429	6968	VP	VBP	VBG	bounce	exiting	bounce	exit
89430	6968	NP	NN	NNS	house	Children	house	Child
89431	6968	NP	NN	NN	child	bounce	child	bounce
89432	6968	NP	NN	n	child	bounce house	child	bounce house
89433	6968	VP	VBZ	VBG	climbs	entering	climb	enter
89434	6968	VP	VBZ	VBG	climbs	exiting	climb	exit
89435	6968	NP	n	NN	Two children	bounce	two child	bounce
89436	6968	NP	n	NN	Two children	house	two child	house
89437	6968	NP	n	n	Two children	bounce house	two child	bounce house
89438	6968	NP	n	NNS	one child	Children	one child	Child
89439	6968	NP	n	NN	one child	bounce	one child	bounce
89440	6968	NP	n	NN	one child	house	one child	house
89441	6968	NP	n	n	one child	bounce house	one child	bounce house
89442	6969	NP	NN	NNS	man	Snowballs	man	snowball
89443	6969	NP	NN	NN	man	chance	man	chance
