CombID	SenID	templatenum	prem	hyp	label	meta
213	161	5	A bald man standing to the side of a lady	The man stands near a girl.	disjoint	org
213	161	6	A kid fetches a girl by a tree in the yard.	a kid gets a lady	disjoint	org
213	161	6	A kid fetches a lady by a tree in the yard.	a kid gets a girl	disjoint	org
213	161	7	A green frog buys a girl from a stand.	There is a green frog buying a lady	disjoint	org
213	161	7	A green frog buys a lady from a stand.	There is a green frog buying a girl	disjoint	org
213	161	8	A girl	A lady	disjoint	org
213	161	8	A lady	A girl	disjoint	org
214	161	0	The old lady is photographed with a camera	There is a girls present	disjoint	add
214	161	0	The girls is photographed with a camera	There is a old lady present	disjoint	add
214	161	1	The old lady is in the water	The girls is wet	disjoint	add
214	161	1	The girls is in the water	The old lady is wet	disjoint	add
214	161	2	A old lady is outside near a campfire at night	There is a girls outside	disjoint	add
214	161	2	A girls is outside near a campfire at night	There is a old lady outside	disjoint	add
214	161	3	A young woman is looking at a old lady with a binocular	A girls is looked at by a woman	disjoint	add
214	161	3	A young woman is looking at a girls with a binocular	A old lady is looked at by a woman	disjoint	add
214	161	4	Several people are moving towards the old lady	There is a group of people near the girls	disjoint	add
214	161	4	Several people are moving towards the girls	There is a group of people near the old lady	disjoint	add
214	161	5	A bald man standing to the side of a old lady	The man stands near a girls.	disjoint	add
214	161	5	A bald man standing to the side of a girls	The man stands near a old lady.	disjoint	add
214	161	6	A kid fetches a old lady by a tree in the yard.	a kid gets a girls	disjoint	add
214	161	6	A kid fetches a girls by a tree in the yard.	a kid gets a old lady	disjoint	add
214	161	7	A green frog buys a old lady from a stand.	There is a green frog buying a girls	disjoint	add
214	161	7	A green frog buys a girls from a stand.	There is a green frog buying a old lady	disjoint	add
214	161	8	A old lady	A girls	disjoint	add
214	161	8	A girls	A old lady	disjoint	add
215	162	0	The lady is photographed with a camera	There is a woman present	synonym	org
215	162	0	The woman is photographed with a camera	There is a lady present	synonym	org
215	162	1	The lady is in the water	The woman is wet	synonym	org
215	162	1	The woman is in the water	The lady is wet	synonym	org
215	162	2	A lady is outside near a campfire at night	There is a woman outside	synonym	org
215	162	2	A woman is outside near a campfire at night	There is a lady outside	synonym	org
215	162	3	A young woman is looking at a lady with a binocular	A woman is looked at by a woman	synonym	org
215	162	3	A young woman is looking at a woman with a binocular	A lady is looked at by a woman	synonym	org
215	162	4	Several people are moving towards the lady	There is a group of people near the woman	synonym	org
215	162	4	Several people are moving towards the woman	There is a group of people near the lady	synonym	org
215	162	5	A bald man standing to the side of a lady	The man stands near a woman.	synonym	org
215	162	5	A bald man standing to the side of a woman	The man stands near a lady.	synonym	org
215	162	6	A kid fetches a lady by a tree in the yard.	a kid gets a woman	synonym	org
215	162	6	A kid fetches a woman by a tree in the yard.	a kid gets a lady	synonym	org
215	162	7	A green frog buys a lady from a stand.	There is a green frog buying a woman	synonym	org
215	162	7	A green frog buys a woman from a stand.	There is a green frog buying a lady	synonym	org
215	162	8	A lady	A woman	synonym	org
215	162	8	A woman	A lady	synonym	org
216	163	0	The dark is photographed with a camera	There is a light present	disjoint	org
216	163	0	The light is photographed with a camera	There is a dark present	disjoint	org
216	163	1	The dark is in the water	The light is wet	disjoint	org
216	163	1	The light is in the water	The dark is wet	disjoint	org
216	163	2	A dark is outside near a campfire at night	There is a light outside	disjoint	org
216	163	2	A light is outside near a campfire at night	There is a dark outside	disjoint	org
216	163	3	A young woman is looking at a dark with a binocular	A light is looked at by a woman	disjoint	org
216	163	3	A young woman is looking at a light with a binocular	A dark is looked at by a woman	disjoint	org
216	163	4	Several people are moving towards the dark	There is a group of people near the light	disjoint	org
216	163	4	Several people are moving towards the light	There is a group of people near the dark	disjoint	org
216	163	5	A bald man standing to the side of a dark	The man stands near a light.	disjoint	org
216	163	5	A bald man standing to the side of a light	The man stands near a dark.	disjoint	org
216	163	6	A kid fetches a dark by a tree in the yard.	a kid gets a light	disjoint	org
216	163	6	A kid fetches a light by a tree in the yard.	a kid gets a dark	disjoint	org
216	163	7	A green frog buys a dark from a stand.	There is a green frog buying a light	disjoint	org
216	163	7	A green frog buys a light from a stand.	There is a green frog buying a dark	disjoint	org
216	163	8	A dark	A light	disjoint	org
216	163	8	A light	A dark	disjoint	org
217	164	0	The market is photographed with a camera	There is a oil present	reverseentailment	org
217	164	0	The oil is photographed with a camera	There is a market present	reverseentailment	org
217	164	1	The market is in the water	The oil is wet	reverseentailment	org
217	164	1	The oil is in the water	The market is wet	reverseentailment	org
217	164	2	A market is outside near a campfire at night	There is a oil outside	reverseentailment	org
217	164	2	A oil is outside near a campfire at night	There is a market outside	reverseentailment	org
217	164	3	A young woman is looking at a market with a binocular	A oil is looked at by a woman	reverseentailment	org
217	164	3	A young woman is looking at a oil with a binocular	A market is looked at by a woman	reverseentailment	org
217	164	4	Several people are moving towards the market	There is a group of people near the oil	reverseentailment	org
217	164	4	Several people are moving towards the oil	There is a group of people near the market	reverseentailment	org
217	164	5	A bald man standing to the side of a market	The man stands near a oil.	reverseentailment	org
217	164	5	A bald man standing to the side of a oil	The man stands near a market.	reverseentailment	org
217	164	6	A kid fetches a market by a tree in the yard.	a kid gets a oil	reverseentailment	org
217	164	6	A kid fetches a oil by a tree in the yard.	a kid gets a market	reverseentailment	org
217	164	7	A green frog buys a market from a stand.	There is a green frog buying a oil	reverseentailment	org
217	164	7	A green frog buys a oil from a stand.	There is a green frog buying a market	reverseentailment	org
217	164	8	A market	A oil	reverseentailment	org
217	164	8	A oil	A market	reverseentailment	org
218	164	0	The search market is photographed with a camera	There is a crude oil present	disjoint	add
218	164	0	The crude oil is photographed with a camera	There is a search market present	disjoint	add
218	164	1	The search market is in the water	The crude oil is wet	disjoint	add
218	164	1	The crude oil is in the water	The search market is wet	disjoint	add
218	164	2	A search market is outside near a campfire at night	There is a crude oil outside	disjoint	add
218	164	2	A crude oil is outside near a campfire at night	There is a search market outside	disjoint	add
218	164	3	A young woman is looking at a search market with a binocular	A crude oil is looked at by a woman	disjoint	add
218	164	3	A young woman is looking at a crude oil with a binocular	A search market is looked at by a woman	disjoint	add
218	164	4	Several people are moving towards the search market	There is a group of people near the crude oil	disjoint	add
218	164	4	Several people are moving towards the crude oil	There is a group of people near the search market	disjoint	add
218	164	5	A bald man standing to the side of a search market	The man stands near a crude oil.	disjoint	add
218	164	5	A bald man standing to the side of a crude oil	The man stands near a search market.	disjoint	add
218	164	6	A kid fetches a search market by a tree in the yard.	a kid gets a crude oil	disjoint	add
218	164	6	A kid fetches a crude oil by a tree in the yard.	a kid gets a search market	disjoint	add
218	164	7	A green frog buys a search market from a stand.	There is a green frog buying a crude oil	disjoint	add
218	164	7	A green frog buys a crude oil from a stand.	There is a green frog buying a search market	disjoint	add
218	164	8	A search market	A crude oil	disjoint	add
218	164	8	A crude oil	A search market	disjoint	add
219	164	0	The internet search market is photographed with a camera	There is a two oil spills present	disjoint	add
219	164	0	The two oil spills is photographed with a camera	There is a internet search market present	disjoint	add
219	164	1	The internet search market is in the water	The two oil spills is wet	disjoint	add
219	164	1	The two oil spills is in the water	The internet search market is wet	disjoint	add
219	164	2	A internet search market is outside near a campfire at night	There is a two oil spills outside	disjoint	add
219	164	2	A two oil spills is outside near a campfire at night	There is a internet search market outside	disjoint	add
219	164	3	A young woman is looking at a internet search market with a binocular	A two oil spills is looked at by a woman	disjoint	add
219	164	3	A young woman is looking at a two oil spills with a binocular	A internet search market is looked at by a woman	disjoint	add
219	164	4	Several people are moving towards the internet search market	There is a group of people near the two oil spills	disjoint	add
219	164	4	Several people are moving towards the two oil spills	There is a group of people near the internet search market	disjoint	add
219	164	5	A bald man standing to the side of a internet search market	The man stands near a two oil spills.	disjoint	add
219	164	5	A bald man standing to the side of a two oil spills	The man stands near a internet search market.	disjoint	add
219	164	6	A kid fetches a internet search market by a tree in the yard.	a kid gets a two oil spills	disjoint	add
219	164	6	A kid fetches a two oil spills by a tree in the yard.	a kid gets a internet search market	disjoint	add
219	164	7	A green frog buys a internet search market from a stand.	There is a green frog buying a two oil spills	disjoint	add
219	164	7	A green frog buys a two oil spills from a stand.	There is a green frog buying a internet search market	disjoint	add
219	164	8	A internet search market	A two oil spills	disjoint	add
219	164	8	A two oil spills	A internet search market	disjoint	add
220	165	0	The marriage is photographed with a camera	There is a marry present	independent	org
220	165	0	The marry is photographed with a camera	There is a marriage present	independent	org
220	165	1	The marriage is in the water	The marry is wet	independent	org
220	165	1	The marry is in the water	The marriage is wet	independent	org
220	165	2	A marriage is outside near a campfire at night	There is a marry outside	independent	org
220	165	2	A marry is outside near a campfire at night	There is a marriage outside	independent	org
220	165	3	A young woman is looking at a marriage with a binocular	A marry is looked at by a woman	independent	org
220	165	3	A young woman is looking at a marry with a binocular	A marriage is looked at by a woman	independent	org
220	165	4	Several people are moving towards the marriage	There is a group of people near the marry	independent	org
220	165	4	Several people are moving towards the marry	There is a group of people near the marriage	independent	org
220	165	5	A bald man standing to the side of a marriage	The man stands near a marry.	independent	org
220	165	5	A bald man standing to the side of a marry	The man stands near a marriage.	independent	org
220	165	6	A kid fetches a marriage by a tree in the yard.	a kid gets a marry	independent	org
220	165	6	A kid fetches a marry by a tree in the yard.	a kid gets a marriage	independent	org
220	165	7	A green frog buys a marriage from a stand.	There is a green frog buying a marry	independent	org
220	165	7	A green frog buys a marry from a stand.	There is a green frog buying a marriage	independent	org
220	165	8	A marriage	A marry	independent	org
220	165	8	A marry	A marriage	independent	org
221	167	0	The mother is photographed with a camera	There is a woman present	forwardentailment	org
221	167	0	The woman is photographed with a camera	There is a mother present	forwardentailment	org
221	167	1	The mother is in the water	The woman is wet	forwardentailment	org
221	167	1	The woman is in the water	The mother is wet	forwardentailment	org
221	167	2	A mother is outside near a campfire at night	There is a woman outside	forwardentailment	org
221	167	2	A woman is outside near a campfire at night	There is a mother outside	forwardentailment	org
221	167	3	A young woman is looking at a mother with a binocular	A woman is looked at by a woman	forwardentailment	org
221	167	3	A young woman is looking at a woman with a binocular	A mother is looked at by a woman	forwardentailment	org
221	167	4	Several people are moving towards the mother	There is a group of people near the woman	forwardentailment	org
221	167	4	Several people are moving towards the woman	There is a group of people near the mother	forwardentailment	org
221	167	5	A bald man standing to the side of a mother	The man stands near a woman.	forwardentailment	org
221	167	5	A bald man standing to the side of a woman	The man stands near a mother.	forwardentailment	org
221	167	6	A kid fetches a mother by a tree in the yard.	a kid gets a woman	forwardentailment	org
221	167	6	A kid fetches a woman by a tree in the yard.	a kid gets a mother	forwardentailment	org
221	167	7	A green frog buys a mother from a stand.	There is a green frog buying a woman	forwardentailment	org
221	167	7	A green frog buys a woman from a stand.	There is a green frog buying a mother	forwardentailment	org
221	167	8	A mother	A woman	forwardentailment	org
221	167	8	A woman	A mother	forwardentailment	org
222	167	0	The mother is photographed with a camera	There is a australian woman present	independent	add
222	167	0	The australian woman is photographed with a camera	There is a mother present	independent	add
222	167	1	The mother is in the water	The australian woman is wet	independent	add
222	167	1	The australian woman is in the water	The mother is wet	independent	add
222	167	2	A mother is outside near a campfire at night	There is a australian woman outside	independent	add
222	167	2	A australian woman is outside near a campfire at night	There is a mother outside	independent	add
222	167	3	A young woman is looking at a mother with a binocular	A australian woman is looked at by a woman	independent	add
222	167	3	A young woman is looking at a australian woman with a binocular	A mother is looked at by a woman	independent	add
222	167	4	Several people are moving towards the mother	There is a group of people near the australian woman	independent	add
222	167	4	Several people are moving towards the australian woman	There is a group of people near the mother	independent	add
222	167	5	A bald man standing to the side of a mother	The man stands near a australian woman.	independent	add
222	167	5	A bald man standing to the side of a australian woman	The man stands near a mother.	independent	add
222	167	6	A kid fetches a mother by a tree in the yard.	a kid gets a australian woman	independent	add
222	167	6	A kid fetches a australian woman by a tree in the yard.	a kid gets a mother	independent	add
222	167	7	A green frog buys a mother from a stand.	There is a green frog buying a australian woman	independent	add
222	167	7	A green frog buys a australian woman from a stand.	There is a green frog buying a mother	independent	add
222	167	8	A mother	A australian woman	independent	add
222	167	8	A australian woman	A mother	independent	add
223	168	0	The motorbike is photographed with a camera	There is a scooter present	forwardentailment	org
223	168	0	The scooter is photographed with a camera	There is a motorbike present	forwardentailment	org
223	168	1	The motorbike is in the water	The scooter is wet	forwardentailment	org
223	168	1	The scooter is in the water	The motorbike is wet	forwardentailment	org
223	168	2	A motorbike is outside near a campfire at night	There is a scooter outside	forwardentailment	org
223	168	2	A scooter is outside near a campfire at night	There is a motorbike outside	forwardentailment	org
223	168	3	A young woman is looking at a motorbike with a binocular	A scooter is looked at by a woman	forwardentailment	org
223	168	3	A young woman is looking at a scooter with a binocular	A motorbike is looked at by a woman	forwardentailment	org
223	168	4	Several people are moving towards the motorbike	There is a group of people near the scooter	forwardentailment	org
223	168	4	Several people are moving towards the scooter	There is a group of people near the motorbike	forwardentailment	org
223	168	5	A bald man standing to the side of a motorbike	The man stands near a scooter.	forwardentailment	org
223	168	5	A bald man standing to the side of a scooter	The man stands near a motorbike.	forwardentailment	org
223	168	6	A kid fetches a motorbike by a tree in the yard.	a kid gets a scooter	forwardentailment	org
223	168	6	A kid fetches a scooter by a tree in the yard.	a kid gets a motorbike	forwardentailment	org
223	168	7	A green frog buys a motorbike from a stand.	There is a green frog buying a scooter	forwardentailment	org
223	168	7	A green frog buys a scooter from a stand.	There is a green frog buying a motorbike	forwardentailment	org
223	168	8	A motorbike	A scooter	forwardentailment	org
223	168	8	A scooter	A motorbike	forwardentailment	org
224	169	0	The motorcycle is photographed with a camera	There is a road present	independent	org
224	169	0	The road is photographed with a camera	There is a motorcycle present	independent	org
224	169	1	The motorcycle is in the water	The road is wet	independent	org
224	169	1	The road is in the water	The motorcycle is wet	independent	org
224	169	2	A motorcycle is outside near a campfire at night	There is a road outside	independent	org
224	169	2	A road is outside near a campfire at night	There is a motorcycle outside	independent	org
224	169	3	A young woman is looking at a motorcycle with a binocular	A road is looked at by a woman	independent	org
224	169	3	A young woman is looking at a road with a binocular	A motorcycle is looked at by a woman	independent	org
224	169	4	Several people are moving towards the motorcycle	There is a group of people near the road	independent	org
224	169	4	Several people are moving towards the road	There is a group of people near the motorcycle	independent	org
224	169	5	A bald man standing to the side of a motorcycle	The man stands near a road.	independent	org
224	169	5	A bald man standing to the side of a road	The man stands near a motorcycle.	independent	org
224	169	6	A kid fetches a motorcycle by a tree in the yard.	a kid gets a road	independent	org
224	169	6	A kid fetches a road by a tree in the yard.	a kid gets a motorcycle	independent	org
224	169	7	A green frog buys a motorcycle from a stand.	There is a green frog buying a road	independent	org
224	169	7	A green frog buys a road from a stand.	There is a green frog buying a motorcycle	independent	org
224	169	8	A motorcycle	A road	independent	org
224	169	8	A road	A motorcycle	independent	org
225	170	0	The motorcycle is photographed with a camera	There is a vehicle present	forwardentailment	org
225	170	0	The vehicle is photographed with a camera	There is a motorcycle present	forwardentailment	org
225	170	1	The motorcycle is in the water	The vehicle is wet	forwardentailment	org
225	170	1	The vehicle is in the water	The motorcycle is wet	forwardentailment	org
225	170	2	A motorcycle is outside near a campfire at night	There is a vehicle outside	forwardentailment	org
225	170	2	A vehicle is outside near a campfire at night	There is a motorcycle outside	forwardentailment	org
225	170	3	A young woman is looking at a motorcycle with a binocular	A vehicle is looked at by a woman	forwardentailment	org
225	170	3	A young woman is looking at a vehicle with a binocular	A motorcycle is looked at by a woman	forwardentailment	org
225	170	4	Several people are moving towards the motorcycle	There is a group of people near the vehicle	forwardentailment	org
225	170	4	Several people are moving towards the vehicle	There is a group of people near the motorcycle	forwardentailment	org
225	170	5	A bald man standing to the side of a motorcycle	The man stands near a vehicle.	forwardentailment	org
225	170	5	A bald man standing to the side of a vehicle	The man stands near a motorcycle.	forwardentailment	org
225	170	6	A kid fetches a motorcycle by a tree in the yard.	a kid gets a vehicle	forwardentailment	org
225	170	6	A kid fetches a vehicle by a tree in the yard.	a kid gets a motorcycle	forwardentailment	org
225	170	7	A green frog buys a motorcycle from a stand.	There is a green frog buying a vehicle	forwardentailment	org
225	170	7	A green frog buys a vehicle from a stand.	There is a green frog buying a motorcycle	forwardentailment	org
225	170	8	A motorcycle	A vehicle	forwardentailment	org
225	170	8	A vehicle	A motorcycle	forwardentailment	org
226	170	0	The motorcycle racing event is photographed with a camera	There is a vehicle present	disjoint	add
226	170	0	The vehicle is photographed with a camera	There is a motorcycle racing event present	disjoint	add
226	170	1	The motorcycle racing event is in the water	The vehicle is wet	disjoint	add
226	170	1	The vehicle is in the water	The motorcycle racing event is wet	disjoint	add
226	170	2	A motorcycle racing event is outside near a campfire at night	There is a vehicle outside	disjoint	add
226	170	2	A vehicle is outside near a campfire at night	There is a motorcycle racing event outside	disjoint	add
226	170	3	A young woman is looking at a motorcycle racing event with a binocular	A vehicle is looked at by a woman	disjoint	add
226	170	3	A young woman is looking at a vehicle with a binocular	A motorcycle racing event is looked at by a woman	disjoint	add
226	170	4	Several people are moving towards the motorcycle racing event	There is a group of people near the vehicle	disjoint	add
226	170	4	Several people are moving towards the vehicle	There is a group of people near the motorcycle racing event	disjoint	add
226	170	5	A bald man standing to the side of a motorcycle racing event	The man stands near a vehicle.	disjoint	add
226	170	5	A bald man standing to the side of a vehicle	The man stands near a motorcycle racing event.	disjoint	add
226	170	6	A kid fetches a motorcycle racing event by a tree in the yard.	a kid gets a vehicle	disjoint	add
226	170	6	A kid fetches a vehicle by a tree in the yard.	a kid gets a motorcycle racing event	disjoint	add
226	170	7	A green frog buys a motorcycle racing event from a stand.	There is a green frog buying a vehicle	disjoint	add
226	170	7	A green frog buys a vehicle from a stand.	There is a green frog buying a motorcycle racing event	disjoint	add
226	170	8	A motorcycle racing event	A vehicle	disjoint	add
226	170	8	A vehicle	A motorcycle racing event	disjoint	add
227	171	0	The mountain is photographed with a camera	There is a sky present	disjoint	org
227	171	0	The sky is photographed with a camera	There is a mountain present	disjoint	org
227	171	1	The mountain is in the water	The sky is wet	disjoint	org
227	171	1	The sky is in the water	The mountain is wet	disjoint	org
227	171	2	A mountain is outside near a campfire at night	There is a sky outside	disjoint	org
227	171	2	A sky is outside near a campfire at night	There is a mountain outside	disjoint	org
227	171	3	A young woman is looking at a mountain with a binocular	A sky is looked at by a woman	disjoint	org
227	171	3	A young woman is looking at a sky with a binocular	A mountain is looked at by a woman	disjoint	org
227	171	4	Several people are moving towards the mountain	There is a group of people near the sky	disjoint	org
227	171	4	Several people are moving towards the sky	There is a group of people near the mountain	disjoint	org
227	171	5	A bald man standing to the side of a mountain	The man stands near a sky.	disjoint	org
227	171	5	A bald man standing to the side of a sky	The man stands near a mountain.	disjoint	org
227	171	6	A kid fetches a mountain by a tree in the yard.	a kid gets a sky	disjoint	org
227	171	6	A kid fetches a sky by a tree in the yard.	a kid gets a mountain	disjoint	org
227	171	7	A green frog buys a mountain from a stand.	There is a green frog buying a sky	disjoint	org
227	171	7	A green frog buys a sky from a stand.	There is a green frog buying a mountain	disjoint	org
227	171	8	A mountain	A sky	disjoint	org
227	171	8	A sky	A mountain	disjoint	org
228	172	0	The mountain is photographed with a camera	There is a top present	independent	org
228	172	0	The top is photographed with a camera	There is a mountain present	independent	org
228	172	1	The mountain is in the water	The top is wet	independent	org
228	172	1	The top is in the water	The mountain is wet	independent	org
228	172	2	A mountain is outside near a campfire at night	There is a top outside	independent	org
228	172	2	A top is outside near a campfire at night	There is a mountain outside	independent	org
228	172	3	A young woman is looking at a mountain with a binocular	A top is looked at by a woman	independent	org
228	172	3	A young woman is looking at a top with a binocular	A mountain is looked at by a woman	independent	org
228	172	4	Several people are moving towards the mountain	There is a group of people near the top	independent	org
228	172	4	Several people are moving towards the top	There is a group of people near the mountain	independent	org
228	172	5	A bald man standing to the side of a mountain	The man stands near a top.	independent	org
228	172	5	A bald man standing to the side of a top	The man stands near a mountain.	independent	org
228	172	6	A kid fetches a mountain by a tree in the yard.	a kid gets a top	independent	org
228	172	6	A kid fetches a top by a tree in the yard.	a kid gets a mountain	independent	org
228	172	7	A green frog buys a mountain from a stand.	There is a green frog buying a top	independent	org
228	172	7	A green frog buys a top from a stand.	There is a green frog buying a mountain	independent	org
228	172	8	A mountain	A top	independent	org
228	172	8	A top	A mountain	independent	org
229	173	0	The music is photographed with a camera	There is a play present	independent	org
229	173	0	The play is photographed with a camera	There is a music present	independent	org
229	173	1	The music is in the water	The play is wet	independent	org
229	173	1	The play is in the water	The music is wet	independent	org
229	173	2	A music is outside near a campfire at night	There is a play outside	independent	org
229	173	2	A play is outside near a campfire at night	There is a music outside	independent	org
229	173	3	A young woman is looking at a music with a binocular	A play is looked at by a woman	independent	org
229	173	3	A young woman is looking at a play with a binocular	A music is looked at by a woman	independent	org
229	173	4	Several people are moving towards the music	There is a group of people near the play	independent	org
229	173	4	Several people are moving towards the play	There is a group of people near the music	independent	org
229	173	5	A bald man standing to the side of a music	The man stands near a play.	independent	org
229	173	5	A bald man standing to the side of a play	The man stands near a music.	independent	org
229	173	6	A kid fetches a music by a tree in the yard.	a kid gets a play	independent	org
229	173	6	A kid fetches a play by a tree in the yard.	a kid gets a music	independent	org
229	173	7	A green frog buys a music from a stand.	There is a green frog buying a play	independent	org
229	173	7	A green frog buys a play from a stand.	There is a green frog buying a music	independent	org
229	173	8	A music	A play	independent	org
229	173	8	A play	A music	independent	org
230	173	0	The jazz music is photographed with a camera	There is a attacking play present	disjoint	add
230	173	0	The attacking play is photographed with a camera	There is a jazz music present	disjoint	add
230	173	1	The jazz music is in the water	The attacking play is wet	disjoint	add
230	173	1	The attacking play is in the water	The jazz music is wet	disjoint	add
230	173	2	A jazz music is outside near a campfire at night	There is a attacking play outside	disjoint	add
230	173	2	A attacking play is outside near a campfire at night	There is a jazz music outside	disjoint	add
230	173	3	A young woman is looking at a jazz music with a binocular	A attacking play is looked at by a woman	disjoint	add
230	173	3	A young woman is looking at a attacking play with a binocular	A jazz music is looked at by a woman	disjoint	add
230	173	4	Several people are moving towards the jazz music	There is a group of people near the attacking play	disjoint	add
230	173	4	Several people are moving towards the attacking play	There is a group of people near the jazz music	disjoint	add
230	173	5	A bald man standing to the side of a jazz music	The man stands near a attacking play.	disjoint	add
230	173	5	A bald man standing to the side of a attacking play	The man stands near a jazz music.	disjoint	add
230	173	6	A kid fetches a jazz music by a tree in the yard.	a kid gets a attacking play	disjoint	add
230	173	6	A kid fetches a attacking play by a tree in the yard.	a kid gets a jazz music	disjoint	add
230	173	7	A green frog buys a jazz music from a stand.	There is a green frog buying a attacking play	disjoint	add
230	173	7	A green frog buys a attacking play from a stand.	There is a green frog buying a jazz music	disjoint	add
230	173	8	A jazz music	A attacking play	disjoint	add
230	173	8	A attacking play	A jazz music	disjoint	add
231	173	0	The folk and jazz music is photographed with a camera	There is a play present	disjoint	add
231	173	0	The play is photographed with a camera	There is a folk and jazz music present	disjoint	add
231	173	1	The folk and jazz music is in the water	The play is wet	disjoint	add
231	173	1	The play is in the water	The folk and jazz music is wet	disjoint	add
231	173	2	A folk and jazz music is outside near a campfire at night	There is a play outside	disjoint	add
231	173	2	A play is outside near a campfire at night	There is a folk and jazz music outside	disjoint	add
231	173	3	A young woman is looking at a folk and jazz music with a binocular	A play is looked at by a woman	disjoint	add
231	173	3	A young woman is looking at a play with a binocular	A folk and jazz music is looked at by a woman	disjoint	add
231	173	4	Several people are moving towards the folk and jazz music	There is a group of people near the play	disjoint	add
231	173	4	Several people are moving towards the play	There is a group of people near the folk and jazz music	disjoint	add
231	173	5	A bald man standing to the side of a folk and jazz music	The man stands near a play.	disjoint	add
231	173	5	A bald man standing to the side of a play	The man stands near a folk and jazz music.	disjoint	add
231	173	6	A kid fetches a folk and jazz music by a tree in the yard.	a kid gets a play	disjoint	add
231	173	6	A kid fetches a play by a tree in the yard.	a kid gets a folk and jazz music	disjoint	add
231	173	7	A green frog buys a folk and jazz music from a stand.	There is a green frog buying a play	disjoint	add
231	173	7	A green frog buys a play from a stand.	There is a green frog buying a folk and jazz music	disjoint	add
231	173	8	A folk and jazz music	A play	disjoint	add
231	173	8	A play	A folk and jazz music	disjoint	add
232	179	0	The obstacle is photographed with a camera	There is a railing present	reverseentailment	org
232	179	0	The railing is photographed with a camera	There is a obstacle present	reverseentailment	org
232	179	1	The obstacle is in the water	The railing is wet	reverseentailment	org
232	179	1	The railing is in the water	The obstacle is wet	reverseentailment	org
232	179	2	A obstacle is outside near a campfire at night	There is a railing outside	reverseentailment	org
232	179	2	A railing is outside near a campfire at night	There is a obstacle outside	reverseentailment	org
232	179	3	A young woman is looking at a obstacle with a binocular	A railing is looked at by a woman	reverseentailment	org
232	179	3	A young woman is looking at a railing with a binocular	A obstacle is looked at by a woman	reverseentailment	org
232	179	4	Several people are moving towards the obstacle	There is a group of people near the railing	reverseentailment	org
232	179	4	Several people are moving towards the railing	There is a group of people near the obstacle	reverseentailment	org
232	179	5	A bald man standing to the side of a obstacle	The man stands near a railing.	reverseentailment	org
232	179	5	A bald man standing to the side of a railing	The man stands near a obstacle.	reverseentailment	org
232	179	6	A kid fetches a obstacle by a tree in the yard.	a kid gets a railing	reverseentailment	org
232	179	6	A kid fetches a railing by a tree in the yard.	a kid gets a obstacle	reverseentailment	org
232	179	7	A green frog buys a obstacle from a stand.	There is a green frog buying a railing	reverseentailment	org
232	179	7	A green frog buys a railing from a stand.	There is a green frog buying a obstacle	reverseentailment	org
232	179	8	A obstacle	A railing	reverseentailment	org
232	179	8	A railing	A obstacle	reverseentailment	org
233	180	0	The ocean is photographed with a camera	There is a pool present	disjoint	org
233	180	0	The pool is photographed with a camera	There is a ocean present	disjoint	org
233	180	1	The ocean is in the water	The pool is wet	disjoint	org
233	180	1	The pool is in the water	The ocean is wet	disjoint	org
233	180	2	A ocean is outside near a campfire at night	There is a pool outside	disjoint	org
233	180	2	A pool is outside near a campfire at night	There is a ocean outside	disjoint	org
233	180	3	A young woman is looking at a ocean with a binocular	A pool is looked at by a woman	disjoint	org
233	180	3	A young woman is looking at a pool with a binocular	A ocean is looked at by a woman	disjoint	org
233	180	4	Several people are moving towards the ocean	There is a group of people near the pool	disjoint	org
233	180	4	Several people are moving towards the pool	There is a group of people near the ocean	disjoint	org
233	180	5	A bald man standing to the side of a ocean	The man stands near a pool.	disjoint	org
233	180	5	A bald man standing to the side of a pool	The man stands near a ocean.	disjoint	org
233	180	6	A kid fetches a ocean by a tree in the yard.	a kid gets a pool	disjoint	org
233	180	6	A kid fetches a pool by a tree in the yard.	a kid gets a ocean	disjoint	org
233	180	7	A green frog buys a ocean from a stand.	There is a green frog buying a pool	disjoint	org
233	180	7	A green frog buys a pool from a stand.	There is a green frog buying a ocean	disjoint	org
233	180	8	A ocean	A pool	disjoint	org
233	180	8	A pool	A ocean	disjoint	org
234	180	0	The pacific ocean is photographed with a camera	There is a pool present	disjoint	add
234	180	0	The pool is photographed with a camera	There is a pacific ocean present	disjoint	add
234	180	1	The pacific ocean is in the water	The pool is wet	disjoint	add
234	180	1	The pool is in the water	The pacific ocean is wet	disjoint	add
234	180	2	A pacific ocean is outside near a campfire at night	There is a pool outside	disjoint	add
234	180	2	A pool is outside near a campfire at night	There is a pacific ocean outside	disjoint	add
234	180	3	A young woman is looking at a pacific ocean with a binocular	A pool is looked at by a woman	disjoint	add
234	180	3	A young woman is looking at a pool with a binocular	A pacific ocean is looked at by a woman	disjoint	add
234	180	4	Several people are moving towards the pacific ocean	There is a group of people near the pool	disjoint	add
234	180	4	Several people are moving towards the pool	There is a group of people near the pacific ocean	disjoint	add
234	180	5	A bald man standing to the side of a pacific ocean	The man stands near a pool.	disjoint	add
234	180	5	A bald man standing to the side of a pool	The man stands near a pacific ocean.	disjoint	add
234	180	6	A kid fetches a pacific ocean by a tree in the yard.	a kid gets a pool	disjoint	add
234	180	6	A kid fetches a pool by a tree in the yard.	a kid gets a pacific ocean	disjoint	add
234	180	7	A green frog buys a pacific ocean from a stand.	There is a green frog buying a pool	disjoint	add
