CombID	ProbID	merge_tag	W1_tag	W2_tag	W1	W2	L1	L2
6990	9125	NP	n	n	young woman	lot of jewelry	young woman	lot of jewelry
6991	9125	NP	n	NN	Indian clothing and henna	woman	indian clothing and henna	woman
6992	9125	NP	n	NN	Indian clothing and henna	shirt	indian clothing and henna	shirt
6993	9125	NP	n	NN	Indian clothing and henna	lot	indian clothing and henna	lot
6994	9125	NP	n	NN	Indian clothing and henna	jewelry	indian clothing and henna	jewelry
6995	9125	NP	n	n	Indian clothing and henna	colorful shirt	indian clothing and henna	colorful shirt
6996	9125	NP	n	n	Indian clothing and henna	lot of jewelry	indian clothing and henna	lot of jewelry
6997	9132	NP	NN	NN	man	jersey	man	jersey
6998	9132	NP	NN	n	man	man in a black jersey	man	man in a black jersey
6999	9132	NP	NN	n	man	black jersey	man	black jersey
7000	9132	NP	NN	NN	jersey	man	jersey	man
7001	9132	NP	NN	NN	jersey	gym	jersey	gym
7002	9132	NP	NN	n	jersey	man in a black jersey	jersey	man in a black jersey
7003	9132	NP	NN	n	jersey	black jersey	jersey	black jersey
7004	9132	NP	NN	NN	gym	man	gym	man
7005	9132	NP	NN	NN	gym	jersey	gym	jersey
7006	9132	NP	NN	n	gym	man in a black jersey	gym	man in a black jersey
7007	9132	NP	NN	n	gym	black jersey	gym	black jersey
7008	9132	NP	n	NN	man in a jersey	man	man in a jersey	man
7009	9132	NP	n	NN	man in a jersey	jersey	man in a jersey	jersey
7010	9132	NP	n	NN	man in a jersey	gym	man in a jersey	gym
7011	9132	NP	n	n	man in a jersey	man in a black jersey	man in a jersey	man in a black jersey
7012	9132	NP	n	n	man in a jersey	black jersey	man in a jersey	black jersey
7013	9136	NP	n	NN	man in a black jersey	man	man in a black jersey	man
7014	9136	NP	n	NN	man in a black jersey	gym	man in a black jersey	gym
7015	9136	NP	n	NN	man in a black jersey	jersey	man in a black jersey	jersey
7016	9136	NP	n	NN	black jersey	man	black jersey	man
7017	9136	NP	n	NN	black jersey	gym	black jersey	gym
7018	9136	NP	n	NN	black jersey	jersey	black jersey	jersey
7019	9169	phrasal_JJ	JJ	JJ	little	white	little	white
7020	9169	NP	NN	NN	brown	dog	brown	dog
7021	9169	NP	NN	NN	brown	road	brown	road
7022	9169	NP	NN	n	brown	little brown and white dog	brown	little brown and white dog
7023	9169	NP	NN	n	brown	brown and white dog	brown	brown and white dog
7024	9169	phrasal_JJ	JJ	JJ	white	little	white	little
7025	9169	NP	NN	NN	dog	brown	dog	brown
7026	9169	NP	NN	n	dog	little brown and white dog	dog	little brown and white dog
7027	9169	NP	NN	NN	sidewalk	brown	sidewalk	brown
7028	9169	NP	NN	NN	sidewalk	dog	sidewalk	dog
7029	9169	NP	NN	NN	sidewalk	road	sidewalk	road
7030	9169	NP	NN	n	sidewalk	little brown and white dog	sidewalk	little brown and white dog
7031	9169	NP	NN	n	sidewalk	brown and white dog	sidewalk	brown and white dog
7032	9169	NP	n	NN	little brown and white dog	brown	little brown and white dog	brown
7033	9169	NP	n	NN	little brown and white dog	dog	little brown and white dog	dog
7034	9169	NP	n	NN	little brown and white dog	road	little brown and white dog	road
7035	9169	NP	n	n	little brown and white dog	brown and white dog	little brown and white dog	brown and white dog
7036	9169	NP	n	NN	brown and white dog	brown	brown and white dog	brown
7037	9169	NP	n	NN	brown and white dog	road	brown and white dog	road
7038	9169	NP	n	n	brown and white dog	little brown and white dog	brown and white dog	little brown and white dog
7039	9169	phrasal_IN	pp	(s:dcl\np)\(s:dcl\np)	on the sidewalk	on the road	on the sidewalk	on the road
7040	9188	VP	VBG	VBG	turning	chasing	turn	chase
7041	9188	NP	NN	NN	grass	ball	grass	ball
7042	9188	NP	NN	n	grass	yellow dog	grass	yellow dog
7043	9188	VP	VBG	VBG	pursuing	chasing	pursue	chase
7044	9188	VP	VBG	VBG	flying	chasing	fly	chase
7045	9188	NP	NN	n	tennis	yellow dog	tennis	yellow dog
7046	9188	NP	NN	n	ball	yellow dog	ball	yellow dog
7047	9188	NP	n	NN	flying tennis ball	dog	fly tennis ball	dog
7048	9188	NP	n	NN	flying tennis ball	ball	fly tennis ball	ball
7049	9188	NP	n	n	flying tennis ball	yellow dog	fly tennis ball	yellow dog
7050	9198	NP	NN	NN	woman	lady	woman	lady
7051	9198	NP	NN	NN	woman	street	woman	street
7052	9198	NP	NN	NN	woman	school	woman	school
7053	9198	NP	NN	NNS	woman	children	woman	child
7054	9198	NP	NN	n	woman	school children	woman	school child
7055	9198	NP	NNS	NN	jeans	lady	jeans	lady
7056	9198	NP	NNS	NN	jeans	school	jeans	school
7057	9198	NP	NNS	NNS	jeans	children	jeans	child
7058	9198	NP	NNS	n	jeans	school children	jeans	school child
7059	9198	VP	VBG	VBN	standing	surrounded	stand	surround
7060	9198	NP	NN	NN	front	lady	front	lady
7061	9198	NP	NN	NN	front	street	front	street
7062	9198	NP	NN	NN	front	school	front	school
7063	9198	NP	NN	n	front	school children	front	school child
7064	9198	NP	NN	NN	group	lady	group	lady
7065	9198	NP	NN	NN	group	street	group	street
7066	9198	NP	NN	NN	group	school	group	school
7067	9198	NP	NN	NNS	group	children	group	child
7068	9198	NP	NN	n	group	school children	group	school child
7069	9198	NP	NNS	NN	children	lady	child	lady
7070	9198	NP	NNS	NN	children	street	child	street
7071	9198	NP	NNS	NN	children	school	child	school
7072	9198	NP	NNS	n	children	school children	child	school child
7073	9198	NP	NN	NN	stone	lady	stone	lady
7074	9198	NP	NN	NN	stone	street	stone	street
7075	9198	NP	NN	NN	stone	school	stone	school
7076	9198	NP	NN	NNS	stone	children	stone	child
7077	9198	NP	NN	n	stone	school children	stone	school child
7078	9198	VP	VBN	VBG	built	standing	build	stand
7079	9198	VP	VBN	VBN	built	surrounded	build	surround
7080	9198	NP	NN	NN	house	lady	house	lady
7081	9198	NP	NN	NN	house	street	house	street
7082	9198	NP	NN	NN	house	school	house	school
7083	9198	NP	NN	NNS	house	children	house	child
7084	9198	NP	NN	n	house	school children	house	school child
7085	9198	NP	n	NN	woman in blue jeans	lady	woman in blue jeans	lady
7086	9198	NP	n	NN	woman in blue jeans	street	woman in blue jeans	street
7087	9198	NP	n	NN	woman in blue jeans	school	woman in blue jeans	school
7088	9198	NP	n	NNS	woman in blue jeans	children	woman in blue jeans	child
7089	9198	NP	n	n	woman in blue jeans	school children	woman in blue jeans	school child
7090	9198	NP	n	NN	blue jeans	lady	blue jeans	lady
7091	9198	NP	n	NN	blue jeans	street	blue jeans	street
7092	9198	NP	n	NN	blue jeans	school	blue jeans	school
7093	9198	NP	n	NNS	blue jeans	children	blue jeans	child
7094	9198	NP	n	n	blue jeans	school children	blue jeans	school child
7095	9198	NP	n	NN	group of children	lady	group of child	lady
7096	9198	NP	n	NN	group of children	street	group of child	street
7097	9198	NP	n	NN	group of children	school	group of child	school
7098	9198	NP	n	NNS	group of children	children	group of child	child
7099	9198	NP	n	n	group of children	school children	group of child	school child
7100	9198	phrasal_IN	(s:ng\np)\(s:ng\np)	pp	beside a stone built house	on the street	beside a stone build house	on the street
7101	9198	phrasal_IN	(s:ng\np)\(s:ng\np)	pp	beside a stone built house	by school children	beside a stone build house	by school child
7102	9198	NP	n	NN	stone built house	lady	stone build house	lady
7103	9198	NP	n	NN	stone built house	street	stone build house	street
7104	9198	NP	n	NN	stone built house	school	stone build house	school
7105	9198	NP	n	NNS	stone built house	children	stone build house	child
7106	9198	NP	n	n	stone built house	school children	stone build house	school child
7107	9200	NP	NN	NN	lady	man	lady	man
7108	9200	NP	NN	NNS	lady	jeans	lady	jeans
7109	9200	NP	NN	NN	lady	front	lady	front
7110	9200	NP	NN	NN	lady	group	lady	group
7111	9200	NP	NN	NNS	lady	children	lady	child
7112	9200	NP	NN	NN	lady	stone	lady	stone
7113	9200	NP	NN	NN	lady	house	lady	house
7114	9200	NP	NN	n	lady	man in blue jeans	lady	man in blue jeans
7115	9200	NP	NN	n	lady	blue jeans	lady	blue jeans
7116	9200	NP	NN	n	lady	group of children	lady	group of child
7117	9200	NP	NN	n	lady	stone built house	lady	stone build house
7118	9200	VP	VBG	VBN	standing	built	stand	build
7119	9200	NP	NN	NNS	street	jeans	street	jeans
7120	9200	NP	NN	NN	street	front	street	front
7121	9200	NP	NN	NNS	street	children	street	child
7122	9200	NP	NN	NN	street	stone	street	stone
7123	9200	NP	NN	NN	street	house	street	house
7124	9200	NP	NN	n	street	man in blue jeans	street	man in blue jeans
7125	9200	NP	NN	n	street	blue jeans	street	blue jeans
7126	9200	NP	NN	n	street	group of children	street	group of child
7127	9200	NP	NN	n	street	stone built house	street	stone build house
7128	9200	VP	VBN	VBG	surrounded	standing	surround	stand
7129	9200	VP	VBN	VBN	surrounded	built	surround	build
7130	9200	NP	NN	NN	school	man	school	man
7131	9200	NP	NN	NNS	school	jeans	school	jeans
7132	9200	NP	NN	NN	school	front	school	front
7133	9200	NP	NN	NN	school	group	school	group
7134	9200	NP	NN	NNS	school	children	school	child
7135	9200	NP	NN	NN	school	stone	school	stone
7136	9200	NP	NN	NN	school	house	school	house
7137	9200	NP	NN	n	school	man in blue jeans	school	man in blue jeans
7138	9200	NP	NN	n	school	blue jeans	school	blue jeans
7139	9200	NP	NN	n	school	group of children	school	group of child
7140	9200	NP	NN	n	school	stone built house	school	stone build house
7141	9200	NP	NNS	NNS	children	jeans	child	jeans
7142	9200	NP	NNS	NN	children	front	child	front
7143	9200	NP	NNS	NN	children	group	child	group
7144	9200	NP	NNS	NN	children	stone	child	stone
7145	9200	NP	NNS	NN	children	house	child	house
7146	9200	NP	NNS	n	children	man in blue jeans	child	man in blue jeans
7147	9200	NP	NNS	n	children	blue jeans	child	blue jeans
7148	9200	NP	NNS	n	children	group of children	child	group of child
7149	9200	NP	NNS	n	children	stone built house	child	stone build house
7150	9200	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	on the street	beside a stone built house	on the street	beside a stone build house
7151	9200	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	by school children	beside a stone built house	by school child	beside a stone build house
7152	9200	NP	n	NN	school children	man	school child	man
7153	9200	NP	n	NNS	school children	jeans	school child	jeans
7154	9200	NP	n	NN	school children	front	school child	front
7155	9200	NP	n	NN	school children	group	school child	group
7156	9200	NP	n	NNS	school children	children	school child	child
7157	9200	NP	n	NN	school children	stone	school child	stone
7158	9200	NP	n	NN	school children	house	school child	house
7159	9200	NP	n	n	school children	man in blue jeans	school child	man in blue jeans
7160	9200	NP	n	n	school children	blue jeans	school child	blue jeans
7161	9200	NP	n	n	school children	group of children	school child	group of child
7162	9200	NP	n	n	school children	stone built house	school child	stone build house
7163	9211	NP	NN	NN	guy	air	guy	air
7164	9211	NP	NN	NN	guy	area	guy	area
7165	9211	NP	NN	n	guy	wooded area	guy	wooded area
7166	9211	NP	NN	NN	air	guy	air	guy
7167	9211	NP	NN	NN	air	area	air	area
7168	9211	NP	NN	n	air	wooded area	air	wooded area
7169	9211	NP	NN	NN	wood	guy	wood	guy
7170	9211	NP	NN	NN	wood	air	wood	air
7171	9211	NP	NN	NN	wood	area	wood	area
7172	9211	NP	NN	n	wood	wooded area	wood	wooded area
7173	9211	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	into the air	in a wooded area	into the air	in a wooded area
7174	9211	phrasal_IN	(s:ng\np)\(s:ng\np)	pp	in wood	into the air	in wood	into the air
7175	9211	phrasal_IN	(s:ng\np)\(s:ng\np)	(s:ng\np)\(s:ng\np)	in wood	in a wooded area	in wood	in a wooded area
7176	9224	NP	NN	n	dog	blue and white ball	dog	blue and white ball
7177	9224	NP	NN	NN	ball	mouth	ball	mouth
7178	9224	NP	NN	n	ball	black dog	ball	black dog
7179	9224	NP	NN	n	ball	blue and white ball	ball	blue and white ball
7180	9224	phrasal_IN	pp	(s:ng\np)\(s:ng\np)	with a ball	in its mouth	with a ball	in its mouth
7181	9242	NP	NN	NN	man	wheel	man	wheel
7182	9242	NP	NN	NN	man	trunk	man	trunk
7183	9242	NP	NN	n	man	classic American car	man	classic american car
7184	9242	NP	NN	n	man	trunk open	man	trunk open
7185	9242	NP	NN	NN	blue	man	blue	man
7186	9242	NP	NN	NN	blue	wheel	blue	wheel
7187	9242	NP	NN	NN	blue	car	blue	car
7188	9242	NP	NN	NN	blue	door	blue	door
7189	9242	NP	NN	NN	blue	trunk	blue	trunk
7190	9242	NP	NN	n	blue	classic American car	blue	classic american car
7191	9242	NP	NN	n	blue	trunk open	blue	trunk open
7192	9242	VP	VBG	VBG	posing	standing	pose	stand
7193	9242	NP	NN	NN	picture	wheel	picture	wheel
7194	9242	NP	NN	NN	picture	car	picture	car
7195	9242	NP	NN	NN	picture	door	picture	door
7196	9242	NP	NN	NN	picture	trunk	picture	trunk
7197	9242	NP	NN	n	picture	classic American car	picture	classic american car
7198	9242	NP	NN	n	picture	trunk open	picture	trunk open
7199	9242	phrasal_JJ	JJ	JJ	next	classic	next	classic
7200	9242	phrasal_JJ	JJ	JJ	next	American	next	american
7201	9242	phrasal_JJ	JJ	JJ	next	open	next	open
7202	9242	NP	NN	NN	vehicle	man	vehicle	man
7203	9242	NP	NN	NN	vehicle	wheel	vehicle	wheel
7204	9242	NP	NN	NN	vehicle	car	vehicle	car
7205	9242	NP	NN	NN	vehicle	door	vehicle	door
7206	9242	NP	NN	NN	vehicle	trunk	vehicle	trunk
7207	9242	NP	NN	n	vehicle	classic American car	vehicle	classic american car
7208	9242	NP	NN	n	vehicle	trunk open	vehicle	trunk open
7209	9242	NP	n	NN	man in blue	man	man in blue	man
7210	9242	NP	n	NN	man in blue	wheel	man in blue	wheel
7211	9242	NP	n	NN	man in blue	car	man in blue	car
7212	9242	NP	n	NN	man in blue	door	man in blue	door
7213	9242	NP	n	NN	man in blue	trunk	man in blue	trunk
7214	9242	NP	n	n	man in blue	classic American car	man in blue	classic american car
7215	9242	NP	n	n	man in blue	trunk open	man in blue	trunk open
7216	9242	NP	n	NN	picture next to a vehicle	man	picture next to a vehicle	man
7217	9242	NP	n	NN	picture next to a vehicle	wheel	picture next to a vehicle	wheel
7218	9242	NP	n	NN	picture next to a vehicle	car	picture next to a vehicle	car
7219	9242	NP	n	NN	picture next to a vehicle	door	picture next to a vehicle	door
7220	9242	NP	n	NN	picture next to a vehicle	trunk	picture next to a vehicle	trunk
7221	9242	NP	n	n	picture next to a vehicle	classic American car	picture next to a vehicle	classic american car
7222	9242	NP	n	n	picture next to a vehicle	trunk open	picture next to a vehicle	trunk open
7223	9287	NP	NN	NN	man	railing	man	railing
7224	9287	NP	NN	NN	man	snow	man	snow
7225	9287	VP	VBG	VBG	skiing	snowboarding	ski	snowboard
7226	9287	NP	NN	NN	hill	man	hill	man
7227	9287	NP	NN	NN	hill	railing	hill	railing
7228	9287	NP	NN	NN	hill	snow	hill	snow
7229	9287	VP	VBG	VBG	jumping	snowboarding	jump	snowboard
7230	9287	NP	NN	NN	obstacle	man	obstacle	man
7231	9287	NP	NN	NN	obstacle	railing	obstacle	railing
7232	9287	NP	NN	NN	obstacle	snow	obstacle	snow
7233	9287	NP	n	NN	red obstacle	man	red obstacle	man
7234	9287	NP	n	NN	red obstacle	railing	red obstacle	railing
7235	9287	NP	n	NN	red obstacle	snow	red obstacle	snow
7236	9303	NP	NN	NN	skateboarder	air	skateboarder	air
7237	9303	NP	NN	NN	air	skateboarder	air	skateboarder
7238	9314	NP	NN	NNS	snowboarder	acrobatics	snowboarder	acrobatics
7239	9314	NP	NN	NN	snowboarder	snowboard	snowboarder	snowboard
7240	9314	VP	VBG	VBG	grinding	doing	grind	do
7241	9314	NP	NN	NN	concrete	person	concrete	person
7242	9314	NP	NN	NNS	concrete	acrobatics	concrete	acrobatics
7243	9314	NP	NN	NN	concrete	snowboard	concrete	snowboard
7244	9314	NP	NN	NN	rail	person	rail	person
7245	9314	NP	NN	NNS	rail	acrobatics	rail	acrobatics
7246	9314	NP	NN	NN	rail	snowboard	rail	snowboard
7247	9314	NP	n	NN	long concrete rail	person	long concrete rail	person
7248	9314	NP	n	NNS	long concrete rail	acrobatics	long concrete rail	acrobatics
7249	9314	NP	n	NN	long concrete rail	snowboard	long concrete rail	snowboard
7250	9336	NP	NN	NN	group	city	group	city
7251	9336	NP	NN	NN	group	sidewalk	group	sidewalk
7252	9336	NP	NN	NN	group	hat	group	hat
7253	9336	NP	NN	n	group	Four people	group	four people
7254	9336	NP	NN	n	group	city sidewalk	group	city sidewalk
7255	9336	NP	NN	n	group	one in the green hat	group	one in the green hat
7256	9336	NP	NN	n	group	green hat	group	green hat
7257	9336	NP	NNS	NN	people	city	people	city
7258	9336	NP	NNS	NN	people	sidewalk	people	sidewalk
7259	9336	NP	NNS	NN	people	hat	people	hat
7260	9336	NP	NNS	n	people	Four people	people	four people
7261	9336	NP	NNS	n	people	city sidewalk	people	city sidewalk
7262	9336	NP	NNS	n	people	one in the green hat	people	one in the green hat
7263	9336	NP	NNS	n	people	green hat	people	green hat
7264	9336	VP	VBG	VBG	walking	phoning	walk	phone
7265	9336	NP	NN	NN	street	city	street	city
7266	9336	NP	NN	NN	street	sidewalk	street	sidewalk
7267	9336	NP	NN	NN	street	hat	street	hat
7268	9336	NP	NN	n	street	Four people	street	four people
7269	9336	NP	NN	n	street	city sidewalk	street	city sidewalk
7270	9336	NP	NN	n	street	one in the green hat	street	one in the green hat
7271	9336	NP	NN	n	street	green hat	street	green hat
7272	9336	NP	NN	NNS	person	people	person	people
7273	9336	NP	NN	NN	person	city	person	city
7274	9336	NP	NN	NN	person	sidewalk	person	sidewalk
7275	9336	NP	NN	NN	person	hat	person	hat
7276	9336	NP	NN	n	person	Four people	person	four people
7277	9336	NP	NN	n	person	city sidewalk	person	city sidewalk
7278	9336	NP	NN	n	person	one in the green hat	person	one in the green hat
7279	9336	NP	NN	n	person	green hat	person	green hat
7280	9336	NP	NN	NNS	hat	people	hat	people
7281	9336	NP	NN	NN	hat	city	hat	city
7282	9336	NP	NN	NN	hat	sidewalk	hat	sidewalk
7283	9336	NP	NN	n	hat	Four people	hat	four people
7284	9336	NP	NN	n	hat	city sidewalk	hat	city sidewalk
7285	9336	NP	NN	n	hat	one in the green hat	hat	one in the green hat
7286	9336	NP	NN	n	hat	green hat	hat	green hat
7287	9336	NP	NN	NNS	phone	people	phone	people
7288	9336	NP	NN	NN	phone	city	phone	city
7289	9336	NP	NN	NN	phone	sidewalk	phone	sidewalk
7290	9336	NP	NN	NN	phone	hat	phone	hat
7291	9336	NP	NN	n	phone	Four people	phone	four people
7292	9336	NP	NN	n	phone	city sidewalk	phone	city sidewalk
7293	9336	NP	NN	n	phone	one in the green hat	phone	one in the green hat
7294	9336	NP	NN	n	phone	green hat	phone	green hat
7295	9336	NP	n	NN	group of people	city	group of people	city
7296	9336	NP	n	NN	group of people	sidewalk	group of people	sidewalk
7297	9336	NP	n	NN	group of people	hat	group of people	hat
7298	9336	NP	n	n	group of people	Four people	group of people	four people
7299	9336	NP	n	n	group of people	city sidewalk	group of people	city sidewalk
7300	9336	NP	n	n	group of people	one in the green hat	group of people	one in the green hat
7301	9336	NP	n	n	group of people	green hat	group of people	green hat
7302	9336	NP	n	NNS	person in a green hat	people	person in a green hat	people
7303	9336	NP	n	NN	person in a green hat	city	person in a green hat	city
7304	9336	NP	n	NN	person in a green hat	sidewalk	person in a green hat	sidewalk
7305	9336	NP	n	NN	person in a green hat	hat	person in a green hat	hat
7306	9336	NP	n	n	person in a green hat	Four people	person in a green hat	four people
7307	9336	NP	n	n	person in a green hat	city sidewalk	person in a green hat	city sidewalk
7308	9336	NP	n	n	person in a green hat	one in the green hat	person in a green hat	one in the green hat
7309	9336	NP	n	n	person in a green hat	green hat	person in a green hat	green hat
7310	9336	NP	n	NNS	green hat	people	green hat	people
7311	9336	NP	n	NN	green hat	city	green hat	city
7312	9336	NP	n	NN	green hat	sidewalk	green hat	sidewalk
7313	9336	NP	n	NN	green hat	hat	green hat	hat
7314	9336	NP	n	n	green hat	Four people	green hat	four people
7315	9336	NP	n	n	green hat	city sidewalk	green hat	city sidewalk
7316	9336	NP	n	n	green hat	one in the green hat	green hat	one in the green hat
7317	9336	phrasal_IN	pp	(s:dcl\np)\(s:dcl\np)	on the phone	along a city sidewalk	on the phone	along a city sidewalk
7318	9359	NP	NN	n	surfer	huge wave	surfer	huge wave
7319	9359	phrasal_JJ	JJ	JJ	big	huge	big	huge
7320	9359	NP	NN	n	wave	huge wave	wave	huge wave
7321	9359	NP	n	NN	big wave	surfer	big wave	surfer
7322	9359	NP	n	NN	big wave	wave	big wave	wave
7323	9359	NP	n	n	big wave	huge wave	big wave	huge wave
7324	9371	NP	NN	NN	person	jacket	person	jacket
7325	9371	NP	NN	NN	person	khaki	person	khaki
7326	9371	NP	NN	NNS	person	pants	person	pants
7327	9371	NP	NN	NN	person	state	person	state
7328	9371	NP	NN	n	person	red jacket and khaki pants	person	red jacket and khaki pants
7329	9371	NP	NN	n	person	jacket and khaki pants	person	jacket and khaki pants
7330	9371	NP	NN	n	person	European state	person	european state
7331	9371	phrasal_JJ	JJ	JJ	red	European	red	european
7332	9371	phrasal_JJ	JJ	JJ	hooded	red	hooded	red
7333	9371	phrasal_JJ	JJ	JJ	hooded	European	hooded	european
7334	9371	NP	NN	NN	jacket	man	jacket	man
7335	9371	NP	NN	NN	jacket	khaki	jacket	khaki
7336	9371	NP	NN	NNS	jacket	pants	jacket	pants
7337	9371	NP	NN	NN	jacket	state	jacket	state
7338	9371	NP	NN	n	jacket	red jacket and khaki pants	jacket	red jacket and khaki pants
7339	9371	NP	NN	n	jacket	jacket and khaki pants	jacket	jacket and khaki pants
7340	9371	NP	NN	n	jacket	European state	jacket	european state
7341	9371	phrasal_JJ	JJ	JJ	black	red	black	red
7342	9371	phrasal_JJ	JJ	JJ	black	European	black	european
7343	9371	NP	NN	NN	backpack	man	backpack	man
7344	9371	NP	NN	NN	backpack	jacket	backpack	jacket
7345	9371	NP	NN	NN	backpack	khaki	backpack	khaki
7346	9371	NP	NN	NNS	backpack	pants	backpack	pants
7347	9371	NP	NN	NN	backpack	state	backpack	state
7348	9371	NP	NN	n	backpack	red jacket and khaki pants	backpack	red jacket and khaki pants
7349	9371	NP	NN	n	backpack	jacket and khaki pants	backpack	jacket and khaki pants
7350	9371	NP	NN	n	backpack	European state	backpack	european state
7351	9371	phrasal_JJ	JJ	JJ	rocky	red	rocky	red
7352	9371	phrasal_JJ	JJ	JJ	rocky	European	rocky	european
7353	9371	NP	NN	NN	wall	man	wall	man
7354	9371	NP	NN	NN	wall	jacket	wall	jacket
7355	9371	NP	NN	NN	wall	khaki	wall	khaki
7356	9371	NP	NN	NNS	wall	pants	wall	pants
7357	9371	NP	NN	NN	wall	state	wall	state
7358	9371	NP	NN	n	wall	red jacket and khaki pants	wall	red jacket and khaki pants
7359	9371	NP	NN	n	wall	jacket and khaki pants	wall	jacket and khaki pants
7360	9371	NP	NN	n	wall	European state	wall	european state
7361	9371	NP	n	NN	red hooded jacket	man	red hooded jacket	man
7362	9371	NP	n	NN	red hooded jacket	jacket	red hooded jacket	jacket
7363	9371	NP	n	NN	red hooded jacket	khaki	red hooded jacket	khaki
7364	9371	NP	n	NNS	red hooded jacket	pants	red hooded jacket	pants
7365	9371	NP	n	NN	red hooded jacket	state	red hooded jacket	state
7366	9371	NP	n	n	red hooded jacket	red jacket and khaki pants	red hooded jacket	red jacket and khaki pants
7367	9371	NP	n	n	red hooded jacket	jacket and khaki pants	red hooded jacket	jacket and khaki pants
7368	9371	NP	n	n	red hooded jacket	European state	red hooded jacket	european state
7369	9371	NP	n	NN	black backpack	man	black backpack	man
7370	9371	NP	n	NN	black backpack	jacket	black backpack	jacket
7371	9371	NP	n	NN	black backpack	khaki	black backpack	khaki
7372	9371	NP	n	NNS	black backpack	pants	black backpack	pants
7373	9371	NP	n	NN	black backpack	state	black backpack	state
7374	9371	NP	n	n	black backpack	red jacket and khaki pants	black backpack	red jacket and khaki pants
7375	9371	NP	n	n	black backpack	jacket and khaki pants	black backpack	jacket and khaki pants
7376	9371	NP	n	n	black backpack	European state	black backpack	european state
7377	9371	phrasal_IN	(s:dcl\np)\(s:dcl\np)	pp	near a rocky wall	through an European state	near a rocky wall	through an european state
7378	9371	NP	n	NN	rocky wall	man	rocky wall	man
7379	9371	NP	n	NN	rocky wall	jacket	rocky wall	jacket
7380	9371	NP	n	NN	rocky wall	khaki	rocky wall	khaki
7381	9371	NP	n	NNS	rocky wall	pants	rocky wall	pants
7382	9371	NP	n	NN	rocky wall	state	rocky wall	state
7383	9371	NP	n	n	rocky wall	red jacket and khaki pants	rocky wall	red jacket and khaki pants
7384	9371	NP	n	n	rocky wall	jacket and khaki pants	rocky wall	jacket and khaki pants
7385	9371	NP	n	n	rocky wall	European state	rocky wall	european state
7386	9380	NP	NNS	NN	players	man	player	man
7387	9380	NP	NNS	NN	players	green	player	green
7388	9380	NP	NNS	NN	players	ball	player	ball
7389	9380	NP	NNS	n	players	man in green	player	man in green
7390	9380	NP	NNS	n	players	soccer ball	player	soccer ball
7391	9380	NP	NNS	n	players	man in purple and white	player	man in purple and white
7392	9380	VP	VBG	VBG	maneuvering	kicking	maneuver	kick
7393	9380	VP	VBG	VBG	maneuvering	rising	maneuver	rise
7394	9380	NP	NN	NN	soccer	green	soccer	green
7395	9380	NP	NN	NN	soccer	ball	soccer	ball
7396	9380	NP	NN	n	soccer	man in green	soccer	man in green
7397	9380	NP	NN	n	soccer	soccer ball	soccer	soccer ball
7398	9380	NP	NN	n	soccer	man in purple and white	soccer	man in purple and white
7399	9380	NP	NN	NN	ball	green	ball	green
7400	9380	NP	NN	n	ball	man in green	ball	man in green
7401	9380	NP	NN	n	ball	soccer ball	ball	soccer ball
7402	9380	NP	NN	n	ball	man in purple and white	ball	man in purple and white
7403	9380	NP	n	NN	soccer ball	green	soccer ball	green
7404	9380	NP	n	NN	soccer ball	soccer	soccer ball	soccer
7405	9380	NP	n	NN	soccer ball	ball	soccer ball	ball
7406	9380	NP	n	n	soccer ball	man in green	soccer ball	man in green
7407	9380	NP	n	n	soccer ball	man in purple and white	soccer ball	man in purple and white
7408	9401	NP	NN	NN	man	leather	man	leather
7409	9401	NP	NN	NNS	man	chaps	man	chap
7410	9401	NP	NN	NN	man	camera	man	camera
7411	9401	NP	NN	n	man	purple shirt	man	purple shirt
7412	9401	NP	NN	n	man	black leather chaps	man	black leather chap
7413	9401	VP	VBN	VBG	dressed	posing	dress	pose
7414	9401	NP	NN	NN	leather	man	leather	man
7415	9401	NP	NN	NN	leather	shirt	leather	shirt
7416	9401	NP	NN	NNS	leather	chaps	leather	chap
7417	9401	NP	NN	NN	leather	camera	leather	camera
7418	9401	NP	NN	n	leather	purple shirt	leather	purple shirt
7419	9401	NP	NN	n	leather	black leather chaps	leather	black leather chap
7420	9401	NP	NNS	NN	chaps	man	chap	man
7421	9401	NP	NNS	NN	chaps	shirt	chap	shirt
7422	9401	NP	NNS	NN	chaps	leather	chap	leather
7423	9401	NP	NNS	NN	chaps	camera	chap	camera
7424	9401	NP	NNS	n	chaps	purple shirt	chap	purple shirt
7425	9401	NP	NNS	n	chaps	black leather chaps	chap	black leather chap
7426	9401	phrasal_JJ	JJ	JJ	purple	black	purple	black
7427	9401	NP	NN	NN	shirt	leather	shirt	leather
7428	9401	NP	NN	NNS	shirt	chaps	shirt	chap
7429	9401	NP	NN	NN	shirt	camera	shirt	camera
7430	9401	NP	NN	n	shirt	purple shirt	shirt	purple shirt
7431	9401	NP	NN	n	shirt	black leather chaps	shirt	black leather chap
7432	9401	VP	VBG	VBG	standing	posing	stand	pose
7433	9401	NP	NN	NN	front	shirt	front	shirt
7434	9401	NP	NN	NN	front	leather	front	leather
7435	9401	NP	NN	NNS	front	chaps	front	chap
